AREA,PERIMETER,PLSNET_,PLSNET_ID,COUNTY_CD,MTOWN,RANGE,SECTION,SOURCE,HYDROAREA,BASIN,REGIONNAME,FRQ_SECNBA,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,REGION,CO_MTR
2650590.55044999998,6514.22090000000,106111.00000000000,107417.00000000000,15,M25S,35E,04,1,554.23000000000,55423,CENTRAL VALLEY,1.00000000000,-118.22814000000,35.78316000000,M,25S,M25S35E04,M25S35E,15M25S35E04,5,15M25S35E
2600219.90929999994,6450.61109000000,106120.00000000000,107426.00000000000,15,M25S,39E,08,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.80336000000,35.77604000000,M,25S,M25S39E08,M25S39E,15M25S39E08,6,15M25S39E
2680471.25683999993,6549.88936000000,106128.00000000000,107434.00000000000,15,M25S,39E,07,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.82137000000,35.77624000000,M,25S,M25S39E07,M25S39E,15M25S39E07,6,15M25S39E
2636314.47069999995,6495.35626000000,106129.00000000000,107435.00000000000,15,M25S,38E,12,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.83931000000,35.77629000000,M,25S,M25S38E12,M25S38E,15M25S38E12,6,15M25S38E
2633901.10246999981,6493.16061000000,106130.00000000000,107436.00000000000,15,M25S,35E,05,1,554.23000000000,55423,CENTRAL VALLEY,1.00000000000,-118.24584000000,35.78293000000,M,25S,M25S35E05,M25S35E,15M25S35E05,5,15M25S35E
2605656.29320999980,6457.20530000000,106146.00000000000,107452.00000000000,15,M25S,38E,11,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.85705000000,35.77635000000,M,25S,M25S38E11,M25S38E,15M25S38E11,6,15M25S38E
2587121.58679000009,6434.26247000000,106157.00000000000,107463.00000000000,15,M25S,38E,10,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.87481000000,35.77640000000,M,25S,M25S38E10,M25S38E,15M25S38E10,6,15M25S38E
2481322.87288000016,6305.12441000000,106159.00000000000,107465.00000000000,15,M25S,35E,06,1,554.23000000000,55423,CENTRAL VALLEY,1.00000000000,-118.26339000000,35.78274000000,M,25S,M25S35E06,M25S35E,15M25S35E06,5,15M25S35E
2603642.85461999988,6447.20448000000,106161.00000000000,107467.00000000000,15,M25S,38E,09,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.89259000000,35.77653000000,M,25S,M25S38E09,M25S38E,15M25S38E09,6,15M25S38E
2592179.46217000019,6442.38395000000,106164.00000000000,107470.00000000000,15,M25S,34E,01,1,554.23000000000,55423,CENTRAL VALLEY,2.00000000000,-118.28086000000,35.78273000000,M,25S,M25S34E01,M25S34E,15M25S34E01,5,15M25S34E
2674695.82553000003,6531.34016000000,106166.00000000000,107472.00000000000,15,M25S,33E,05,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.45866000000,35.78490000000,M,25S,M25S33E05,M25S33E,15M25S33E05,5,15M25S33E
2635722.02761999983,6496.90655000000,106169.00000000000,107475.00000000000,15,M25S,33E,04,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.44089000000,35.78470000000,M,25S,M25S33E04,M25S33E,15M25S33E04,5,15M25S33E
2228554.61846000003,5994.91540000000,106172.00000000000,107478.00000000000,15,M25S,33E,06,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.47492000000,35.78446000000,M,25S,M25S33E06,M25S33E,15M25S33E06,5,15M25S33E
2526139.90799000021,6360.56357000000,106173.00000000000,107479.00000000000,15,M25S,34E,02,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.29857000000,35.78277000000,M,25S,M25S34E02,M25S34E,15M25S34E02,5,15M25S34E
2627169.55838999990,6485.16186000000,106174.00000000000,107480.00000000000,15,M25S,33E,03,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.42301000000,35.78442000000,M,25S,M25S33E03,M25S33E,15M25S33E03,5,15M25S33E
1642.81611000000,1416.93297000000,106176.00000000000,107482.00000000000,54,M25S,33E,03,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.41795000000,35.79161000000,M,25S,M25S33E03,M25S33E,54M25S33E03,5,54M25S33E
2591008.32024999987,6440.28410000000,106178.00000000000,107484.00000000000,15,M25S,33E,02,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.40509000000,35.78405000000,M,25S,M25S33E02,M25S33E,15M25S33E02,5,15M25S33E
2527087.05012999987,6360.05270000000,106180.00000000000,107486.00000000000,15,M25S,34E,03,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.31617000000,35.78282000000,M,25S,M25S34E03,M25S34E,15M25S34E03,5,15M25S34E
2640942.98755000019,6499.87669000000,106182.00000000000,107488.00000000000,15,M25S,38E,08,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.91044000000,35.77579000000,M,25S,M25S38E08,M25S38E,15M25S38E08,6,15M25S38E
2540647.57231000019,6376.62823000000,106183.00000000000,107489.00000000000,15,M25S,34E,04,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.33390000000,35.78290000000,M,25S,M25S34E04,M25S34E,15M25S34E04,5,15M25S34E
2534958.30506999977,6370.94815000000,106185.00000000000,107491.00000000000,15,M25S,33E,01,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.38715000000,35.78364000000,M,25S,M25S33E01,M25S33E,15M25S33E01,5,15M25S33E
2465857.89118999988,6283.37816000000,106190.00000000000,107496.00000000000,15,M25S,34E,05,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.35156000000,35.78312000000,M,25S,M25S34E05,M25S34E,15M25S34E05,5,15M25S34E
1558.11450000000,1344.44718000000,106192.00000000000,107498.00000000000,15,M24S,34E,31,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.35986000000,35.79019000000,M,24S,M24S34E31,M24S34E,15M24S34E31,5,15M24S34E
2483250.11575999996,6307.72364000000,106193.00000000000,107499.00000000000,15,M25S,34E,06,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.36922000000,35.78326000000,M,25S,M25S34E06,M25S34E,15M25S34E06,5,15M25S34E
2817793.90733999992,6719.03698000000,106196.00000000000,107502.00000000000,15,M25S,38E,07,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.92903000000,35.77563000000,M,25S,M25S38E07,M25S38E,15M25S38E07,6,15M25S38E
2453299.47869999986,6269.80144000000,106205.00000000000,107511.00000000000,15,M25S,32E,01,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.49095000000,35.78362000000,M,25S,M25S32E01,M25S32E,15M25S32E01,5,15M25S32E
2400488.35289999982,6218.46358000000,106221.00000000000,107527.00000000000,15,M25S,32E,02,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.50851000000,35.78318000000,M,25S,M25S32E02,M25S32E,15M25S32E02,5,15M25S32E
2390146.52363000019,6196.34965000000,106230.00000000000,107536.00000000000,15,M25S,32E,03,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.52637000000,35.78301000000,M,25S,M25S32E03,M25S32E,15M25S32E03,5,15M25S32E
2373949.87737999996,6175.10536000000,106233.00000000000,107539.00000000000,15,M25S,32E,04,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.54422000000,35.78299000000,M,25S,M25S32E04,M25S32E,15M25S32E04,5,15M25S32E
2438484.76342000021,6257.37566000000,106237.00000000000,107543.00000000000,15,M25S,32E,05,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.56214000000,35.78271000000,M,25S,M25S32E05,M25S32E,15M25S32E05,5,15M25S32E
2692820.76722999988,6553.04563000000,106242.00000000000,107548.00000000000,15,M25S,32E,06,1,554.22000000000,55422,CENTRAL VALLEY,2.00000000000,-118.58033000000,35.78228000000,M,25S,M25S32E06,M25S32E,15M25S32E06,5,15M25S32E
2564861.93296999997,6408.01219000000,106247.00000000000,107553.00000000000,15,M25S,31E,01,1,555.50000000000,55550,CENTRAL VALLEY,1.00000000000,-118.59856000000,35.78234000000,M,25S,M25S31E01,M25S31E,15M25S31E01,5,15M25S31E
2567282.65121999988,6414.10700000000,106251.00000000000,107557.00000000000,15,M25S,31E,02,1,555.50000000000,55550,CENTRAL VALLEY,1.00000000000,-118.61626000000,35.78230000000,M,25S,M25S31E02,M25S31E,15M25S31E02,5,15M25S31E
2577138.91778999986,6429.94288000000,106254.00000000000,107560.00000000000,15,M25S,31E,03,1,555.50000000000,55550,CENTRAL VALLEY,1.00000000000,-118.63388000000,35.78224000000,M,25S,M25S31E03,M25S31E,15M25S31E03,5,15M25S31E
2837183.41018000012,6760.37808000000,106259.00000000000,107565.00000000000,15,M25S,31E,04,1,555.50000000000,55550,CENTRAL VALLEY,1.00000000000,-118.65169000000,35.78166000000,M,25S,M25S31E04,M25S31E,15M25S31E04,5,15M25S31E
2705895.41845999984,6608.29540000000,106261.00000000000,107567.00000000000,15,M25S,31E,05,1,555.50000000000,55550,CENTRAL VALLEY,1.00000000000,-118.66905000000,35.78191000000,M,25S,M25S31E05,M25S31E,15M25S31E05,5,15M25S31E
2594942.62547999993,6446.44729000000,106264.00000000000,107570.00000000000,15,M25S,30E,01,1,555.50000000000,55550,CENTRAL VALLEY,1.00000000000,-118.70013000000,35.78256000000,M,25S,M25S30E01,M25S30E,15M25S30E01,5,15M25S30E
1889536.27340000006,5563.28906000000,106265.00000000000,107571.00000000000,15,M25S,31E,06,1,555.50000000000,55550,CENTRAL VALLEY,1.00000000000,-118.68466000000,35.78248000000,M,25S,M25S31E06,M25S31E,15M25S31E06,5,15M25S31E
2625167.57531999983,6482.15448000000,106266.00000000000,107572.00000000000,15,M25S,30E,02,1,555.50000000000,55550,CENTRAL VALLEY,1.00000000000,-118.71799000000,35.78264000000,M,25S,M25S30E02,M25S30E,15M25S30E02,5,15M25S30E
2565001.41203999985,6406.99307000000,106270.00000000000,107576.00000000000,15,M25S,30E,03,1,555.50000000000,55550,CENTRAL VALLEY,2.00000000000,-118.73566000000,35.78276000000,M,25S,M25S30E03,M25S30E,15M25S30E03,5,15M25S30E
2675167.83333999990,6543.32701000000,106272.00000000000,107578.00000000000,15,M25S,30E,04,1,555.30000000000,55530,CENTRAL VALLEY,2.00000000000,-118.75347000000,35.78283000000,M,25S,M25S30E04,M25S30E,15M25S30E04,5,15M25S30E
2661832.02711000014,6528.10463000000,106274.00000000000,107580.00000000000,15,M25S,30E,05,1,555.30000000000,55530,CENTRAL VALLEY,1.00000000000,-118.77151000000,35.78280000000,M,25S,M25S30E05,M25S30E,15M25S30E05,5,15M25S30E
2679332.30390999978,6549.41062000000,106275.00000000000,107581.00000000000,15,M25S,30E,06,1,555.30000000000,55530,CENTRAL VALLEY,1.00000000000,-118.78941000000,35.78273000000,M,25S,M25S30E06,M25S30E,15M25S30E06,5,15M25S30E
2655125.16943999985,6525.03332000000,106278.00000000000,107584.00000000000,15,M25S,29E,01,1,555.30000000000,55530,CENTRAL VALLEY,1.00000000000,-118.80705000000,35.78264000000,M,25S,M25S29E01,M25S29E,15M25S29E01,5,15M25S29E
2635396.15220999997,6503.12271000000,106282.00000000000,107588.00000000000,15,M25S,29E,02,1,555.30000000000,55530,CENTRAL VALLEY,1.00000000000,-118.82425000000,35.78255000000,M,25S,M25S29E02,M25S29E,15M25S29E02,5,15M25S29E
2597334.37626999989,6458.10613000000,106283.00000000000,107589.00000000000,15,M25S,29E,03,1,555.30000000000,55530,CENTRAL VALLEY,1.00000000000,-118.84109000000,35.78257000000,M,25S,M25S29E03,M25S29E,15M25S29E03,5,15M25S29E
2761810.62240000023,6645.76461000000,106285.00000000000,107591.00000000000,15,M25S,29E,04,1,555.30000000000,55530,CENTRAL VALLEY,1.00000000000,-118.85863000000,35.78287000000,M,25S,M25S29E04,M25S29E,15M25S29E04,5,15M25S29E
2605937.75630000001,6457.93801000000,106286.00000000000,107592.00000000000,15,M25S,29E,05,1,555.30000000000,55530,CENTRAL VALLEY,1.00000000000,-118.87653000000,35.78302000000,M,25S,M25S29E05,M25S29E,15M25S29E05,5,15M25S29E
2581104.75564000010,6422.63871000000,106290.00000000000,107596.00000000000,15,M25S,29E,06,1,555.30000000000,55530,CENTRAL VALLEY,1.00000000000,-118.89401000000,35.78321000000,M,25S,M25S29E06,M25S29E,15M25S29E06,5,15M25S29E
2582164.06942000007,6429.19995000000,106292.00000000000,107598.00000000000,15,M25S,28E,01,1,555.30000000000,55530,CENTRAL VALLEY,3.00000000000,-118.91168000000,35.78328000000,M,25S,M25S28E01,M25S28E,15M25S28E01,5,15M25S28E
2579507.78035000013,6424.58822000000,106293.00000000000,107599.00000000000,15,M25S,28E,02,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-118.92946000000,35.78329000000,M,25S,M25S28E02,M25S28E,15M25S28E02,5,15M25S28E
2567736.60821999982,6409.82528000000,106296.00000000000,107602.00000000000,15,M25S,28E,03,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-118.94724000000,35.78333000000,M,25S,M25S28E03,M25S28E,15M25S28E03,5,15M25S28E
2539867.53311000019,6375.75280000000,106299.00000000000,107605.00000000000,15,M25S,28E,04,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-118.96505000000,35.78335000000,M,25S,M25S28E04,M25S28E,15M25S28E04,5,15M25S28E
2537345.70233999984,6374.06126000000,106304.00000000000,107610.00000000000,15,M25S,28E,05,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-118.98280000000,35.78332000000,M,25S,M25S28E05,M25S28E,15M25S28E05,5,15M25S28E
2566986.78411999997,6399.06306000000,106306.00000000000,107612.00000000000,15,M25S,28E,06,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-119.00070000000,35.78338000000,M,25S,M25S28E06,M25S28E,15M25S28E06,5,15M25S28E
2573374.28640000010,6417.15638000000,106307.00000000000,107613.00000000000,15,M25S,27E,01,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-119.01838000000,35.78331000000,M,25S,M25S27E01,M25S27E,15M25S27E01,5,15M25S27E
2566208.22846999997,6408.25476000000,106309.00000000000,107615.00000000000,15,M25S,27E,02,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-119.03598000000,35.78331000000,M,25S,M25S27E02,M25S27E,15M25S27E02,5,15M25S27E
2556874.28806999978,6396.16415000000,106313.00000000000,107619.00000000000,15,M25S,27E,03,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-119.05358000000,35.78336000000,M,25S,M25S27E03,M25S27E,15M25S27E03,5,15M25S27E
2614400.83798999991,6468.00756000000,106315.00000000000,107621.00000000000,15,M25S,27E,04,1,558.90000000000,55890,CENTRAL VALLEY,1.00000000000,-119.07147000000,35.78337000000,M,25S,M25S27E04,M25S27E,15M25S27E04,5,15M25S27E
2565324.06448999979,6403.44465000000,106318.00000000000,107624.00000000000,15,M25S,27E,05,1,558.90000000000,55890,CENTRAL VALLEY,2.00000000000,-119.08944000000,35.78338000000,M,25S,M25S27E05,M25S27E,15M25S27E05,5,15M25S27E
2540689.52077999990,6372.14966000000,106320.00000000000,107626.00000000000,15,M25S,27E,06,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.10724000000,35.78339000000,M,25S,M25S27E06,M25S27E,15M25S27E06,5,15M25S27E
2615545.27361000003,6470.95077000000,106325.00000000000,107631.00000000000,15,M25S,26E,01,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.12516000000,35.78334000000,M,25S,M25S26E01,M25S26E,15M25S26E01,5,15M25S26E
2576676.55030999985,6420.79696000000,106326.00000000000,107632.00000000000,15,M25S,26E,02,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.14311000000,35.78326000000,M,25S,M25S26E02,M25S26E,15M25S26E02,5,15M25S26E
2570961.30775000015,6414.55507000000,106329.00000000000,107635.00000000000,15,M25S,36E,12,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.06814000000,35.77024000000,M,25S,M25S36E12,M25S36E,15M25S36E12,5,15M25S36E
2924231.69350000005,6861.65633000000,106330.00000000000,107636.00000000000,15,M25S,37E,07,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.04903000000,35.76975000000,M,25S,M25S37E07,M25S37E,15M25S37E07,5,15M25S37E
2576636.65424000006,6420.83486000000,106332.00000000000,107638.00000000000,15,M25S,26E,03,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.16085000000,35.78322000000,M,25S,M25S26E03,M25S26E,15M25S26E03,5,15M25S26E
2582660.66704999981,6428.19215000000,106335.00000000000,107641.00000000000,15,M25S,26E,04,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.17857000000,35.78319000000,M,25S,M25S26E04,M25S26E,15M25S26E04,5,15M25S26E
2582461.03295999998,6428.14552000000,106338.00000000000,107644.00000000000,15,M25S,26E,05,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.19632000000,35.78317000000,M,25S,M25S26E05,M25S26E,15M25S26E05,5,15M25S26E
2576399.32653000019,6421.02058000000,106340.00000000000,107646.00000000000,15,M25S,36E,11,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.08612000000,35.77013000000,M,25S,M25S36E11,M25S36E,15M25S36E11,5,15M25S36E
2593674.97012000019,6442.07254000000,106343.00000000000,107649.00000000000,15,M25S,26E,06,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.21413000000,35.78314000000,M,25S,M25S26E06,M25S26E,15M25S26E06,5,15M25S26E
2592745.75596000021,6440.94076000000,106348.00000000000,107654.00000000000,15,M25S,25E,01,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.23201000000,35.78312000000,M,25S,M25S25E01,M25S25E,15M25S25E01,5,15M25S25E
2985387.01892999979,6930.21645000000,106349.00000000000,107655.00000000000,15,M25S,37E,08,0,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.02864000000,35.76885000000,M,25S,M25S37E08,M25S37E,15M25S37E08,5,15M25S37E
2562061.21794999996,6401.27455000000,106352.00000000000,107658.00000000000,15,M25S,25E,02,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.24980000000,35.78312000000,M,25S,M25S25E02,M25S25E,15M25S25E02,5,15M25S25E
2566604.72167999996,6408.39085000000,106354.00000000000,107660.00000000000,15,M25S,36E,10,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.10402000000,35.76997000000,M,25S,M25S36E10,M25S36E,15M25S36E10,5,15M25S36E
2572023.97501999978,6414.84814000000,106355.00000000000,107661.00000000000,15,M25S,25E,03,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.26756000000,35.78305000000,M,25S,M25S25E03,M25S25E,15M25S25E03,5,15M25S25E
2909938.74597000005,6833.77873000000,106357.00000000000,107663.00000000000,15,M25S,37E,09,0,554.22000000000,55422,CENTRAL VALLEY,2.00000000000,-118.00847000000,35.76808000000,M,25S,M25S37E09,M25S37E,15M25S37E09,5,15M25S37E
2576770.92571000010,6421.07082000000,106360.00000000000,107666.00000000000,15,M25S,25E,04,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.28532000000,35.78301000000,M,25S,M25S25E04,M25S25E,15M25S25E04,5,15M25S25E
2563379.67811000021,6404.46005000000,106362.00000000000,107668.00000000000,15,M25S,36E,09,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.12176000000,35.76980000000,M,25S,M25S36E09,M25S36E,15M25S36E09,5,15M25S36E
2577676.90192000009,6400.85705000000,106363.00000000000,107669.00000000000,15,M25S,25E,05,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.30314000000,35.78299000000,M,25S,M25S25E05,M25S25E,15M25S25E05,5,15M25S25E
2961983.36706000008,6894.66732000000,106364.00000000000,107670.00000000000,15,M25S,37E,10,0,624.20000000000,62420,LAHONTAN,1.00000000000,-117.98856000000,35.76732000000,M,25S,M25S37E10,M25S37E,15M25S37E10,6,15M25S37E
2570566.14938999992,6428.78949000000,106365.00000000000,107671.00000000000,15,M25S,25E,06,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.32098000000,35.78300000000,M,25S,M25S25E06,M25S25E,15M25S25E06,5,15M25S25E
2564317.13170999987,6406.29073000000,106369.00000000000,107675.00000000000,15,M25S,24E,01,1,558.80000000000,55880,CENTRAL VALLEY,1.00000000000,-119.33876000000,35.78300000000,M,25S,M25S24E01,M25S24E,15M25S24E01,5,15M25S24E
2585996.59005000023,6429.03639000000,106373.00000000000,107679.00000000000,15,M25S,24E,02,1,558.80000000000,55880,CENTRAL VALLEY,2.00000000000,-119.35658000000,35.78295000000,M,25S,M25S24E02,M25S24E,15M25S24E02,5,15M25S24E
2596740.03991999989,6446.07075000000,106374.00000000000,107680.00000000000,15,M25S,36E,08,1,554.22000000000,55422,CENTRAL VALLEY,1.00000000000,-118.13946000000,35.76963000000,M,25S,M25S36E08,M25S36E,15M25S36E08,5,15M25S36E
2559871.51393999998,6401.90596000000,106376.00000000000,107682.00000000000,15,M25S,24E,03,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.37436000000,35.78294000000,M,25S,M25S24E03,M25S24E,15M25S24E03,5,15M25S24E
2962369.40965999989,6892.79496000000,106377.00000000000,107683.00000000000,15,M25S,37E,11,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.96863000000,35.76658000000,M,25S,M25S37E11,M25S37E,15M25S37E11,6,15M25S37E
2618235.61173000000,6472.78128000000,106379.00000000000,107685.00000000000,15,M25S,40E,14,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.64264000000,35.76046000000,M,25S,M25S40E14,M25S40E,15M25S40E14,6,15M25S40E
2580770.13749000011,6426.06394000000,106380.00000000000,107686.00000000000,15,M25S,24E,04,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.39217000000,35.78295000000,M,25S,M25S24E04,M25S24E,15M25S24E04,5,15M25S24E
2564278.22577999998,6406.21592000000,106382.00000000000,107688.00000000000,15,M25S,24E,05,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.41002000000,35.78293000000,M,25S,M25S24E05,M25S24E,15M25S24E05,5,15M25S24E
2641259.83923000004,6500.94074000000,106385.00000000000,107691.00000000000,15,M25S,36E,07,1,554.23000000000,55423,CENTRAL VALLEY,2.00000000000,-118.15728000000,35.76944000000,M,25S,M25S36E07,M25S36E,15M25S36E07,5,15M25S36E
2575256.16961999983,6422.76379000000,106386.00000000000,107692.00000000000,15,M25S,24E,06,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.42784000000,35.78287000000,M,25S,M25S24E06,M25S24E,15M25S24E06,5,15M25S24E
2966450.78001999995,6890.91779000000,106387.00000000000,107693.00000000000,15,M25S,37E,12,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.94877000000,35.76587000000,M,25S,M25S37E12,M25S37E,15M25S37E12,6,15M25S37E
2640278.35778999981,6501.06259000000,106388.00000000000,107694.00000000000,15,M25S,40E,15,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.66034000000,35.76043000000,M,25S,M25S40E15,M25S40E,15M25S40E15,6,15M25S40E
2574220.66944999993,6424.06371000000,106390.00000000000,107696.00000000000,15,M25S,23E,01,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.44555000000,35.78283000000,M,25S,M25S23E01,M25S23E,15M25S23E01,5,15M25S23E
2615929.58587000007,6465.39733000000,106393.00000000000,107699.00000000000,15,M25S,23E,02,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.46336000000,35.78277000000,M,25S,M25S23E02,M25S23E,15M25S23E02,5,15M25S23E
2651183.74219000014,6514.97372000000,106397.00000000000,107703.00000000000,15,M25S,40E,16,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.67792000000,35.76045000000,M,25S,M25S40E16,M25S40E,15M25S40E16,6,15M25S40E
2614527.53328000009,6468.71034000000,106398.00000000000,107704.00000000000,15,M25S,23E,03,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.48118000000,35.78264000000,M,25S,M25S23E03,M25S23E,15M25S23E03,5,15M25S23E
2612939.36657000007,6467.45376000000,106400.00000000000,107706.00000000000,15,M25S,35E,12,1,554.23000000000,55423,CENTRAL VALLEY,1.00000000000,-118.17505000000,35.76920000000,M,25S,M25S35E12,M25S35E,15M25S35E12,5,15M25S35E
2666033.21771000000,6525.27837000000,106403.00000000000,107709.00000000000,15,M25S,23E,04,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.49920000000,35.78251000000,M,25S,M25S23E04,M25S23E,15M25S23E04,5,15M25S23E
2622824.25438999990,6480.33440000000,106405.00000000000,107711.00000000000,15,M25S,40E,17,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.69548000000,35.76054000000,M,25S,M25S40E17,M25S40E,15M25S40E17,6,15M25S40E
2609286.54644999979,6445.39775000000,106407.00000000000,107713.00000000000,15,M25S,22E,06,1,558.60000000000,55860,CENTRAL VALLEY,2.00000000000,-119.64413000000,35.78301000000,M,25S,M25S22E06,M25S22E,15M25S22E06,5,15M25S22E
2619522.95671000006,6475.31976000000,106409.00000000000,107715.00000000000,15,M25S,21E,01,1,558.60000000000,55860,CENTRAL VALLEY,1.00000000000,-119.66223000000,35.78307000000,M,25S,M25S21E01,M25S21E,15M25S21E01,5,15M25S21E
2523905.78714000015,6356.00816000000,106412.00000000000,107718.00000000000,15,M25S,23E,05,1,558.70000000000,55870,CENTRAL VALLEY,1.00000000000,-119.51714000000,35.78252000000,M,25S,M25S23E05,M25S23E,15M25S23E05,5,15M25S23E
2590655.12828999991,6438.22660000000,106413.00000000000,107719.00000000000,15,M25S,21E,02,1,558.60000000000,55860,CENTRAL VALLEY,1.00000000000,-119.68017000000,35.78305000000,M,25S,M25S21E02,M25S21E,15M25S21E02,5,15M25S21E
2628939.82452999987,6486.52944000000,106415.00000000000,107721.00000000000,15,M25S,21E,03,1,558.60000000000,55860,CENTRAL VALLEY,1.00000000000,-119.69813000000,35.78308000000,M,25S,M25S21E03,M25S21E,15M25S21E03,5,15M25S21E
2638762.64537000004,6498.80077000000,106416.00000000000,107722.00000000000,15,M25S,21E,04,1,558.60000000000,55860,CENTRAL VALLEY,1.00000000000,-119.71630000000,35.78312000000,M,25S,M25S21E04,M25S21E,15M25S21E04,5,15M25S21E
2615739.73811999988,6469.66705000000,106418.00000000000,107724.00000000000,15,M25S,21E,05,1,558.60000000000,55860,CENTRAL VALLEY,1.00000000000,-119.73441000000,35.78310000000,M,25S,M25S21E05,M25S21E,15M25S21E05,5,15M25S21E
2697306.58739000000,6571.23896000000,106419.00000000000,107725.00000000000,15,M25S,40E,18,1,624.20000000000,62420,LAHONTAN,1.00000000000,-117.71341000000,35.76073000000,M,25S,M25S40E18,M25S40E,15M25S40E18,6,15M25S40E
2578456.70934000006,6422.72627000000,106420.00000000000,107726.00000000000,15,M25S,21E,06,1,558.60000000000,55860,CENTRAL VALLEY,1.00000000000,-119.75233000000,35.78313000000,M,25S,M25S21E06,M25S21E,15M25S21E06,5,15M25S21E
2529007.67370999977,6357.53529000000,106421.00000000000,107727.00000000000,15,M25S,20E,01,1,558.60000000000,55860,CENTRAL VALLEY,1.00000000000,-119.76998000000,35.78292000000,M,25S,M25S20E01,M25S20E,15M25S20E01,5,15M25S20E
2531721.37596999994,6366.71072000000,106423.00000000000,107729.00000000000,15,M25S,35E,11,1,554.23000000000,55423,CENTRAL VALLEY,1.00000000000,-118.19254000000,35.76891000000,M,25S,M25S35E11,M25S35E,15M25S35E11,5,15M25S35E
