AREA,PERIMETER,PLS16_,PLS16_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS
2602535.99721,6454.61116,1030,14445549,16,M23S,18E,08,-120.04770,35.94342,M,23S,M23S18E08,M23S18E,16M23S18E08
2533823.26038,6367.59816,1031,14445550,16,M23S,22E,11,-119.56358,35.94265,M,23S,M23S22E11,M23S22E,16M23S22E11
2615458.26414,6451.83122,1032,14445551,16,M23S,18E,09,-120.02988,35.94339,M,23S,M23S18E09,M23S18E,16M23S18E09
2618757.82635,6473.19160,1033,14445552,16,M23S,22E,10,-119.58137,35.94262,M,23S,M23S22E10,M23S22E,16M23S22E10
2679899.35995,6547.00747,1034,14445554,16,M23S,21E,11,-119.67219,35.94271,M,23S,M23S21E11,M23S21E,16M23S21E11
2667958.91663,6532.23171,1035,14445555,16,M23S,21E,12,-119.65424,35.94268,M,23S,M23S21E12,M23S21E,16M23S21E12
2563273.56051,6413.12123,1036,14445556,16,M23S,18E,10,-120.01212,35.94333,M,23S,M23S18E10,M23S18E,16M23S18E10
2683494.64534,6553.13813,1037,14445558,16,M23S,21E,10,-119.69012,35.94273,M,23S,M23S21E10,M23S21E,16M23S21E10
2617252.41028,6471.23913,1038,14445559,16,M23S,22E,09,-119.59936,35.94255,M,23S,M23S22E09,M23S22E,16M23S22E09
2676201.69681,6542.91680,1039,14445560,16,M23S,21E,09,-119.70806,35.94264,M,23S,M23S21E09,M23S21E,16M23S21E09
2588854.06536,6449.70361,1040,14445564,16,M23S,18E,11,-119.99436,35.94307,M,23S,M23S18E11,M23S18E,16M23S18E11
2559263.95010,6399.89607,1041,14445567,16,M23S,22E,08,-119.61717,35.94255,M,23S,M23S22E08,M23S22E,16M23S22E08
2752804.73003,6646.21180,1042,14445568,16,M23S,22E,07,-119.63562,35.94259,M,23S,M23S22E07,M23S22E,16M23S22E07
2593868.81349,6445.43422,1043,14445574,16,M23S,21E,08,-119.72576,35.94248,M,23S,M23S21E08,M23S21E,16M23S21E08
2664421.98746,6544.53071,1044,14445576,16,M23S,18E,12,-119.97631,35.94291,M,23S,M23S18E12,M23S18E,16M23S18E12
2585721.92579,6443.37436,1045,14445578,16,M23S,19E,07,-119.95842,35.94282,M,23S,M23S19E07,M23S19E,16M23S19E07
2617508.97696,6471.35165,1046,14445579,16,M23S,19E,08,-119.94066,35.94281,M,23S,M23S19E08,M23S19E,16M23S19E08
2579608.96087,6427.92960,1047,14445580,16,M23S,19E,09,-119.92277,35.94291,M,23S,M23S19E09,M23S19E,16M23S19E09
2603831.71360,6452.27720,1048,14445581,16,M23S,19E,10,-119.90491,35.94282,M,23S,M23S19E10,M23S19E,16M23S19E10
2566617.37477,6413.76918,1049,14445582,16,M23S,19E,11,-119.88718,35.94275,M,23S,M23S19E11,M23S19E,16M23S19E11
2760577.99818,6644.12245,1050,14445585,16,M23S,21E,07,-119.74389,35.94237,M,23S,M23S21E07,M23S21E,16M23S21E07
2604871.40459,6449.23649,1051,14445587,16,M23S,19E,12,-119.86939,35.94254,M,23S,M23S19E12,M23S19E,16M23S19E12
2581086.94577,6417.24032,1052,14445592,16,M23S,20E,12,-119.76225,35.94228,M,23S,M23S20E12,M23S20E,16M23S20E12
2593351.29175,6442.24320,1053,14445593,16,M23S,20E,07,-119.85143,35.94243,M,23S,M23S20E07,M23S20E,16M23S20E07
2586592.75879,6434.26620,1054,14445594,16,M23S,20E,08,-119.83350,35.94241,M,23S,M23S20E08,M23S20E,16M23S20E08
2575967.34208,6419.45489,1055,14445595,16,M23S,20E,09,-119.81564,35.94230,M,23S,M23S20E09,M23S20E,16M23S20E09
2571676.21202,6414.47380,1056,14445596,16,M23S,20E,10,-119.79778,35.94224,M,23S,M23S20E10,M23S20E,16M23S20E10
2522067.38011,6352.02273,1057,14445597,16,M23S,20E,11,-119.78002,35.94226,M,23S,M23S20E11,M23S20E,16M23S20E11
214726.26216,2241.56735,1058,14445716,16,M23S,16E,07,-120.27321,35.93727,M,23S,M23S16E07,M23S16E,16M23S16E07
2649036.69476,6511.23649,1059,14445837,16,M23S,16E,16,-120.24365,35.92960,M,23S,M23S16E16,M23S16E,16M23S16E16
2638796.14586,6497.57514,1060,14445849,16,M23S,16E,17,-120.26177,35.92924,M,23S,M23S16E17,M23S16E,16M23S16E17
2524733.90868,6356.60194,1061,14445856,16,M23S,16E,15,-120.22583,35.92940,M,23S,M23S16E15,M23S16E,16M23S16E15
2504398.06917,6330.76847,1062,14445859,16,M23S,16E,14,-120.20834,35.92944,M,23S,M23S16E14,M23S16E,16M23S16E14
2402311.35362,6891.29717,1063,14445863,16,M23S,16E,18,-120.28091,35.92537,M,23S,M23S16E18,M23S16E,16M23S16E18
2620627.74114,6476.43020,1064,14445864,16,M23S,16E,13,-120.19049,35.92922,M,23S,M23S16E13,M23S16E,16M23S16E13
2593867.41724,6442.59707,1065,14445865,16,M23S,17E,18,-120.17258,35.92918,M,23S,M23S17E18,M23S17E,16M23S17E18
2626754.70993,6481.85039,1066,14445867,16,M23S,22E,13,-119.54579,35.92840,M,23S,M23S22E13,M23S22E,16M23S22E13
2581022.93893,6426.57311,1067,14445870,16,M23S,17E,17,-120.15493,35.92914,M,23S,M23S17E17,M23S17E,16M23S17E17
2618349.78997,6472.31508,1068,14445872,16,M23S,17E,16,-120.13715,35.92909,M,23S,M23S17E16,M23S17E,16M23S17E16
2592551.53088,6449.39003,1069,14445876,16,M23S,17E,15,-120.11932,35.92905,M,23S,M23S17E15,M23S17E,16M23S17E15
2536286.80347,6370.60412,1070,14445877,16,M23S,22E,14,-119.56363,35.92826,M,23S,M23S22E14,M23S22E,16M23S22E14
2579238.19430,6435.68332,1071,14445879,16,M23S,17E,13,-120.08354,35.92907,M,23S,M23S17E13,M23S17E,16M23S17E13
2600099.89085,6441.71372,1072,14445880,16,M23S,18E,18,-120.06555,35.92904,M,23S,M23S18E18,M23S18E,16M23S18E18
2605273.41895,6447.93501,1073,14445881,16,M23S,17E,14,-120.10146,35.92902,M,23S,M23S17E14,M23S17E,16M23S17E14
2606662.21307,6457.40218,1074,14445885,16,M23S,22E,15,-119.58137,35.92812,M,23S,M23S22E15,M23S22E,16M23S22E15
2555131.88256,6392.82822,1075,14445887,16,M23S,18E,17,-120.04761,35.92887,M,23S,M23S18E17,M23S18E,16M23S18E17
2580144.51264,6427.46609,1076,14445888,16,M23S,18E,16,-120.02984,35.92878,M,23S,M23S18E16,M23S18E,16M23S18E16
2611146.19257,6465.25193,1077,14445889,16,M23S,18E,15,-120.01208,35.92868,M,23S,M23S18E15,M23S18E,16M23S18E15
2797563.05516,6694.60035,1078,14445891,16,M23S,22E,18,-119.63552,35.92817,M,23S,M23S22E18,M23S22E,16M23S22E18
2574342.58063,6417.46655,1079,14445892,16,M23S,22E,17,-119.61706,35.92811,M,23S,M23S22E17,M23S22E,16M23S22E17
2585037.76266,6430.19595,1080,14445893,16,M23S,22E,16,-119.59928,35.92806,M,23S,M23S22E16,M23S22E,16M23S22E16
2626211.43389,6481.83012,1081,14445894,16,M23S,18E,14,-119.99426,35.92857,M,23S,M23S18E14,M23S18E,16M23S18E14
2599966.28340,6450.36978,1082,14445896,16,M23S,21E,13,-119.65414,35.92812,M,23S,M23S21E13,M23S21E,16M23S21E13
2575898.20993,6429.71668,1083,14445900,16,M23S,19E,17,-119.94073,35.92841,M,23S,M23S19E17,M23S19E,16M23S19E17
2617732.19332,6477.23420,1084,14445901,16,M23S,19E,16,-119.92297,35.92840,M,23S,M23S19E16,M23S19E,16M23S19E16
2578451.92165,6423.23868,1085,14445904,16,M23S,21E,14,-119.67213,35.92803,M,23S,M23S21E14,M23S21E,16M23S21E14
2635000.15727,6495.17523,1086,14445905,16,M23S,19E,15,-119.90508,35.92828,M,23S,M23S19E15,M23S19E,16M23S19E15
2564475.50804,6404.65235,1087,14445906,16,M23S,21E,15,-119.69005,35.92805,M,23S,M23S21E15,M23S21E,16M23S21E15
2600211.17119,6476.43226,1088,14445907,16,M23S,18E,13,-119.97626,35.92836,M,23S,M23S18E13,M23S18E,16M23S18E13
2534041.33824,6346.84217,1089,14445908,16,M23S,19E,18,-119.95842,35.92838,M,23S,M23S19E18,M23S19E,16M23S19E18
2538758.47125,6379.83619,1090,14445909,16,M23S,21E,16,-119.70791,35.92807,M,23S,M23S21E16,M23S21E,16M23S21E16
2567814.45844,6409.82638,1091,14445912,16,M23S,19E,14,-119.88725,35.92819,M,23S,M23S19E14,M23S19E,16M23S19E14
2617890.61828,6473.94157,1092,14445913,16,M23S,19E,13,-119.86940,35.92804,M,23S,M23S19E13,M23S19E,16M23S19E13
2535948.04311,6370.57530,1093,14445914,16,M23S,20E,14,-119.78005,35.92799,M,23S,M23S20E14,M23S20E,16M23S20E14
2538986.63205,6374.02950,1094,14445915,16,M23S,20E,13,-119.76228,35.92797,M,23S,M23S20E13,M23S20E,16M23S20E13
2519428.72240,6350.25548,1095,14445916,16,M23S,21E,17,-119.72574,35.92794,M,23S,M23S21E17,M23S21E,16M23S21E17
2557486.83311,6396.62325,1096,14445918,16,M23S,20E,15,-119.79788,35.92797,M,23S,M23S20E15,M23S20E,16M23S20E15
2575698.80009,6419.89288,1097,14445920,16,M23S,20E,17,-119.83360,35.92796,M,23S,M23S20E17,M23S20E,16M23S20E17
2553634.91902,6392.85100,1098,14445921,16,M23S,20E,16,-119.81577,35.92796,M,23S,M23S20E16,M23S20E,16M23S20E16
2636893.39354,6508.25213,1099,14445922,16,M23S,21E,18,-119.74400,35.92791,M,23S,M23S21E18,M23S21E,16M23S21E18
2583391.21659,6428.77133,1100,14445923,16,M23S,20E,18,-119.85145,35.92796,M,23S,M23S20E18,M23S20E,16M23S20E18
5662.67343,2744.58442,1101,14445935,16,M23S,23E,18,-119.53674,35.92414,M,23S,M23S23E18,M23S23E,16M23S23E18
2599815.39673,6448.98825,1102,14446159,16,M23S,16E,21,-120.24351,35.91512,M,23S,M23S16E21,M23S16E,16M23S16E21
2539092.25378,6374.04537,1103,14446167,16,M23S,16E,23,-120.20824,35.91501,M,23S,M23S16E23,M23S16E,16M23S16E23
2593096.49477,6443.25582,1104,14446168,16,M23S,16E,24,-120.19054,35.91491,M,23S,M23S16E24,M23S16E,16M23S16E24
2652768.37596,6516.88757,1105,14446171,16,M23S,16E,20,-120.26165,35.91477,M,23S,M23S16E20,M23S16E,16M23S16E20
2557502.96483,6397.15919,1106,14446173,16,M23S,16E,22,-120.22575,35.91492,M,23S,M23S16E22,M23S16E,16M23S16E22
3685730.80862,7774.45152,1107,14446178,16,M23S,16E,19,-120.28371,35.91464,M,23S,M23S16E19,M23S16E,16M23S16E19
1108710.37012,5280.98884,1108,14446180,16,M23S,15E,24,-120.30262,35.91151,M,23S,M23S15E24,M23S15E,16M23S15E24
11194.57074,3184.78685,1109,14446186,16,M23S,23E,19,-119.53681,35.91404,M,23S,M23S23E19,M23S23E,16M23S23E19
2559229.70120,6399.53301,1110,14446187,16,M23S,22E,24,-119.54579,35.91399,M,23S,M23S22E24,M23S22E,16M23S22E24
2568587.13953,6410.87435,1111,14446190,16,M23S,17E,19,-120.17270,35.91462,M,23S,M23S17E19,M23S17E,16M23S17E19
2525959.15491,6357.91046,1112,14446192,16,M23S,22E,23,-119.56352,35.91384,M,23S,M23S22E23,M23S22E,16M23S22E23
2608505.73209,6457.62069,1113,14446193,16,M23S,17E,24,-120.08346,35.91460,M,23S,M23S17E24,M23S17E,16M23S17E24
2623538.61020,6482.41922,1114,14446194,16,M23S,18E,19,-120.06552,35.91460,M,23S,M23S18E19,M23S18E,16M23S18E19
2522687.27622,6353.27773,1115,14446195,16,M23S,17E,20,-120.15501,35.91464,M,23S,M23S17E20,M23S17E,16M23S17E20
2566613.23357,6408.94388,1116,14446196,16,M23S,17E,21,-120.13721,35.91465,M,23S,M23S17E21,M23S17E,16M23S17E21
2596290.82524,6445.42704,1117,14446197,16,M23S,17E,23,-120.10139,35.91459,M,23S,M23S17E23,M23S17E,16M23S17E23
2545318.76198,6382.24036,1118,14446198,16,M23S,17E,22,-120.11929,35.91457,M,23S,M23S17E22,M23S17E,16M23S17E22
2597186.97675,6442.40998,1119,14446199,16,M23S,18E,20,-120.04756,35.91444,M,23S,M23S18E20,M23S18E,16M23S18E20
2589435.64557,6435.74567,1120,14446204,16,M23S,22E,22,-119.58131,35.91371,M,23S,M23S22E22,M23S22E,16M23S22E22
2560980.52863,6402.77037,1121,14446207,16,M23S,18E,21,-120.02980,35.91434,M,23S,M23S18E21,M23S18E,16M23S18E21
2570944.07458,6415.81139,1122,14446212,16,M23S,22E,21,-119.59924,35.91362,M,23S,M23S22E21,M23S22E,16M23S22E21
2603176.87331,6451.17735,1123,14446214,16,M23S,18E,22,-120.01202,35.91412,M,23S,M23S18E22,M23S18E,16M23S18E22
2549270.74109,6388.01758,1124,14446215,16,M23S,22E,20,-119.61705,35.91365,M,23S,M23S22E20,M23S22E,16M23S22E20
2780685.30510,6675.53634,1125,14446216,16,M23S,22E,19,-119.63553,35.91359,M,23S,M23S22E19,M23S22E,16M23S22E19
2611020.50703,6463.71762,1126,14446217,16,M23S,21E,24,-119.65411,35.91364,M,23S,M23S21E24,M23S21E,16M23S21E24
2605801.00056,6457.06482,1127,14446220,16,M23S,21E,23,-119.67207,35.91364,M,23S,M23S21E23,M23S21E,16M23S21E23
2623945.57641,6441.49540,1128,14446221,16,M23S,18E,24,-119.97629,35.91396,M,23S,M23S18E24,M23S18E,16M23S18E24
2574676.57993,6418.27104,1129,14446223,16,M23S,21E,22,-119.68993,35.91364,M,23S,M23S21E22,M23S21E,16M23S21E22
2590472.57056,6438.08813,1130,14446224,16,M23S,21E,21,-119.70773,35.91365,M,23S,M23S21E21,M23S21E,16M23S21E21
2616997.24342,6470.94424,1131,14446226,16,M23S,21E,20,-119.72564,35.91365,M,23S,M23S21E20,M23S21E,16M23S21E20
2581509.13729,6424.60491,1132,14446227,16,M23S,18E,23,-119.99416,35.91397,M,23S,M23S18E23,M23S18E,16M23S18E23
2552042.85396,6382.97309,1133,14446228,16,M23S,19E,19,-119.95860,35.91386,M,23S,M23S19E19,M23S19E,16M23S19E19
2589637.85270,6448.14695,1134,14446229,16,M23S,19E,20,-119.94101,35.91385,M,23S,M23S19E20,M23S19E,16M23S19E20
2722206.34839,6598.64937,1135,14446230,16,M23S,21E,19,-119.74401,35.91364,M,23S,M23S21E19,M23S21E,16M23S21E19
2597093.61592,6446.41826,1136,14446232,16,M23S,20E,24,-119.76227,35.91355,M,23S,M23S20E24,M23S20E,16M23S20E24
2628865.71797,6485.74965,1137,14446236,16,M23S,20E,23,-119.78008,35.91348,M,23S,M23S20E23,M23S20E,16M23S20E23
2605446.53273,6454.33709,1138,14446237,16,M23S,19E,21,-119.92319,35.91376,M,23S,M23S19E21,M23S19E,16M23S19E21
2600036.60700,6448.26437,1139,14446238,16,M23S,19E,22,-119.90528,35.91375,M,23S,M23S19E22,M23S19E,16M23S19E22
2653395.75475,6515.89320,1140,14446239,16,M23S,20E,22,-119.79795,35.91348,M,23S,M23S20E22,M23S20E,16M23S20E22
2627965.10339,6484.78873,1141,14446241,16,M23S,20E,21,-119.81582,35.91346,M,23S,M23S20E21,M23S20E,16M23S20E21
2575005.59626,6421.81257,1142,14446242,16,M23S,19E,23,-119.88743,35.91364,M,23S,M23S19E23,M23S19E,16M23S19E23
2630929.64162,6489.26774,1143,14446243,16,M23S,19E,24,-119.86952,35.91347,M,23S,M23S19E24,M23S19E,16M23S19E24
2627624.01787,6484.30393,1144,14446244,16,M23S,20E,20,-119.83363,35.91342,M,23S,M23S20E20,M23S20E,16M23S20E20
2650042.92142,6515.37038,1145,14446247,16,M23S,20E,19,-119.85152,35.91340,M,23S,M23S20E19,M23S20E,16M23S20E19
2546235.65981,6356.42415,1146,14446490,16,M23S,16E,26,-120.20814,35.90062,M,23S,M23S16E26,M23S16E,16M23S16E26
2555966.50628,6425.88570,1147,14446491,16,M23S,16E,25,-120.19049,35.90053,M,23S,M23S16E25,M23S16E,16M23S16E25
1998928.82396,5898.23889,1148,14446492,16,M23S,16E,29,-120.26069,35.90056,M,23S,M23S16E29,M23S16E,16M23S16E29
2446796.04285,6259.62117,1149,14446493,16,M23S,16E,28,-120.24345,35.90077,M,23S,M23S16E28,M23S16E,16M23S16E28
2421072.45976,6227.60676,1150,14446500,16,M23S,16E,27,-120.22582,35.90062,M,23S,M23S16E27,M23S16E,16M23S16E27
2571746.21420,6415.23667,1151,14446507,16,M23S,22E,25,-119.54576,35.89962,M,23S,M23S22E25,M23S22E,16M23S22E25
11948.39609,3236.19737,1152,14446508,16,M23S,23E,30,-119.53687,35.89967,M,23S,M23S23E30,M23S23E,16M23S23E30
50222.03035,2030.06804,1153,14095871,16,M23S,16E,30,-120.28705,35.90633,M,23S,M23S16E30,M23S16E,16M23S16E30
2624349.42880,6480.57337,1154,14446514,16,M23S,17E,28,-120.13726,35.90034,M,23S,M23S17E28,M23S17E,16M23S17E28
2597825.18819,6447.74668,1155,14446515,16,M23S,17E,27,-120.11927,35.90024,M,23S,M23S17E27,M23S17E,16M23S17E27
2534820.93521,6368.78598,1156,14446517,16,M23S,22E,26,-119.56339,35.89948,M,23S,M23S22E26,M23S22E,16M23S22E26
124212.43925,1708.14484,1157,14095877,16,M23S,16E,30,-120.27225,35.90427,M,23S,M23S16E30,M23S16E,16M23S16E30
2532432.16354,6365.64428,1158,14446519,16,M23S,17E,29,-120.15509,35.90029,M,23S,M23S17E29,M23S17E,16M23S17E29
2569937.99243,6412.64955,1159,14446520,16,M23S,17E,30,-120.17281,35.90024,M,23S,M23S17E30,M23S17E,16M23S17E30
2613755.05735,6466.26347,1160,14446523,16,M23S,17E,26,-120.10136,35.90009,M,23S,M23S17E26,M23S17E,16M23S17E26
2589549.38613,6436.93278,1161,14446529,16,M23S,17E,25,-120.08350,35.90007,M,23S,M23S17E25,M23S17E,16M23S17E25
2668920.32016,6537.18700,1162,14446530,16,M23S,18E,30,-120.06548,35.90003,M,23S,M23S18E30,M23S18E,16M23S18E30
2621782.99043,6475.94592,1163,14446531,16,M23S,18E,29,-120.04740,35.89997,M,23S,M23S18E29,M23S18E,16M23S18E29
2621727.99936,6477.13781,1164,14446533,16,M23S,22E,27,-119.58121,35.89930,M,23S,M23S22E27,M23S22E,16M23S22E27
2602870.21100,6453.46330,1165,14446535,16,M23S,22E,28,-119.59925,35.89920,M,23S,M23S22E28,M23S22E,16M23S22E28
2585464.22403,6431.26330,1166,14446538,16,M23S,22E,29,-119.61707,35.89914,M,23S,M23S22E29,M23S22E,16M23S22E29
2832114.56625,6736.59012,1167,14446539,16,M23S,22E,30,-119.63558,35.89917,M,23S,M23S22E30,M23S22E,16M23S22E30
2544567.34772,6382.60830,1168,14446540,16,M23S,18E,28,-120.02970,35.89980,M,23S,M23S18E28,M23S18E,16M23S18E28
2586044.09018,6434.07576,1169,14446544,16,M23S,18E,27,-120.01199,35.89972,M,23S,M23S18E27,M23S18E,16M23S18E27
2591698.60510,6439.62605,1170,14446546,16,M23S,21E,25,-119.65414,35.89906,M,23S,M23S21E25,M23S21E,16M23S21E25
2632010.82162,6489.41708,1171,14446547,16,M23S,21E,26,-119.67200,35.89907,M,23S,M23S21E26,M23S21E,16M23S21E26
2597094.81699,6446.56231,1172,14446548,16,M23S,21E,27,-119.68983,35.89910,M,23S,M23S21E27,M23S21E,16M23S21E27
2624578.05156,6480.28108,1173,14446551,16,M23S,21E,28,-119.70764,35.89911,M,23S,M23S21E28,M23S21E,16M23S21E28
2649034.09547,6510.42745,1174,14446552,16,M23S,21E,29,-119.72562,35.89906,M,23S,M23S21E29,M23S21E,16M23S21E29
2558608.00218,6409.15794,1175,14446553,16,M23S,18E,26,-119.99410,35.89950,M,23S,M23S18E26,M23S18E,16M23S18E26
2582624.11398,6433.72128,1176,14446554,16,M23S,18E,25,-119.97625,35.89941,M,23S,M23S18E25,M23S18E,16M23S18E25
2774774.36026,6668.07660,1177,14446555,16,M23S,21E,30,-119.74403,35.89899,M,23S,M23S21E30,M23S21E,16M23S21E30
2616297.92453,6470.49051,1178,14446556,16,M23S,20E,25,-119.76230,35.89901,M,23S,M23S20E25,M23S20E,16M23S20E25
2585407.40604,6410.71495,1179,14446557,16,M23S,19E,29,-119.94092,35.89930,M,23S,M23S19E29,M23S19E,16M23S19E29
2522558.89694,6358.92874,1180,14446559,16,M23S,19E,30,-119.95858,35.89933,M,23S,M23S19E30,M23S19E,16M23S19E30
2596230.76141,6444.08214,1181,14446560,16,M23S,19E,27,-119.90530,35.89925,M,23S,M23S19E27,M23S19E,16M23S19E27
2577212.86438,6438.69894,1182,14446561,16,M23S,19E,28,-119.92312,35.89925,M,23S,M23S19E28,M23S19E,16M23S19E28
2580173.21874,6427.75039,1183,14446562,16,M23S,19E,26,-119.88744,35.89919,M,23S,M23S19E26,M23S19E,16M23S19E26
2582273.60904,6422.44305,1184,14446563,16,M23S,19E,25,-119.86960,35.89904,M,23S,M23S19E25,M23S19E,16M23S19E25
2577390.53667,6423.57114,1185,14446565,16,M23S,20E,26,-119.78011,35.89893,M,23S,M23S20E26,M23S20E,16M23S20E26
2587628.56172,6433.12995,1186,14446569,16,M23S,20E,27,-119.79800,35.89887,M,23S,M23S20E27,M23S20E,16M23S20E27
2568968.54079,6412.99985,1187,14446570,16,M23S,20E,28,-119.81589,35.89888,M,23S,M23S20E28,M23S20E,16M23S20E28
2553236.72652,6393.36980,1188,14446574,16,M23S,20E,29,-119.83368,35.89885,M,23S,M23S20E29,M23S20E,16M23S20E29
2602242.79437,6450.99229,1189,14446575,16,M23S,20E,30,-119.85161,35.89884,M,23S,M23S20E30,M23S20E,16M23S20E30
2716264.80792,6597.73554,1190,14446793,16,M23S,16E,34,-120.22614,35.88641,M,23S,M23S16E34,M23S16E,16M23S16E34
2200938.13345,6091.81627,1191,14446794,16,M23S,16E,33,-120.24290,35.88640,M,23S,M23S16E33,M23S16E,16M23S16E33
2627932.00793,6488.39064,1192,14446818,16,M23S,16E,35,-120.20863,35.88601,M,23S,M23S16E35,M23S16E,16M23S16E35
179830.38210,1930.92844,1193,14096179,16,M23S,16E,32,-120.25423,35.89026,M,23S,M23S16E32,M23S16E,16M23S16E32
2649354.74846,6510.43635,1194,14446827,16,M23S,16E,36,-120.19084,35.88594,M,23S,M23S16E36,M23S16E,16M23S16E36
15956.10352,3251.79815,1195,14446836,16,M23S,23E,31,-119.53690,35.88515,M,23S,M23S23E31,M23S23E,16M23S23E31
2555672.68130,6396.58981,1196,14446837,16,M23S,22E,36,-119.54577,35.88515,M,23S,M23S22E36,M23S22E,16M23S22E36
2604480.04485,6456.15510,1197,14446839,16,M23S,17E,31,-120.17288,35.88580,M,23S,M23S17E31,M23S17E,16M23S17E31
2533796.38084,6367.46436,1198,14446840,16,M23S,17E,32,-120.15517,35.88583,M,23S,M23S17E32,M23S17E,16M23S17E32
2628760.44612,6486.07116,1199,14446841,16,M23S,17E,33,-120.13731,35.88586,M,23S,M23S17E33,M23S17E,16M23S17E33
2569327.84000,6411.81563,1200,14446842,16,M23S,17E,34,-120.11929,35.88583,M,23S,M23S17E34,M23S17E,16M23S17E34
2529660.34045,6362.28533,1201,14446843,16,M23S,22E,35,-119.56334,35.88504,M,23S,M23S22E35,M23S22E,16M23S22E35
2609004.59729,6462.89639,1202,14446850,16,M23S,22E,34,-119.58121,35.88496,M,23S,M23S22E34,M23S22E,16M23S22E34
2579698.60223,6424.79323,1203,14446852,16,M23S,17E,35,-120.10142,35.88562,M,23S,M23S17E35,M23S17E,16M23S17E35
2567501.56461,6411.15514,1204,14446855,16,M23S,17E,36,-120.08359,35.88552,M,23S,M23S17E36,M23S17E,16M23S17E36
2668427.21310,6535.56470,1205,14446856,16,M23S,18E,31,-120.06554,35.88548,M,23S,M23S18E31,M23S18E,16M23S18E31
2553405.41873,6391.28776,1206,14446857,16,M23S,22E,33,-119.59927,35.88488,M,23S,M23S22E33,M23S22E,16M23S22E33
2588891.75005,6442.68167,1207,14446859,16,M23S,18E,32,-120.04739,35.88542,M,23S,M23S18E32,M23S18E,16M23S18E32
2503699.21423,6328.72833,1208,14446863,16,M23S,22E,32,-119.61703,35.88474,M,23S,M23S22E32,M23S22E,16M23S22E32
2538934.26793,6373.27159,1209,14446864,16,M23S,18E,33,-120.02960,35.88532,M,23S,M23S18E33,M23S18E,16M23S18E33
2587332.14990,6434.59014,1210,14446866,16,M23S,18E,34,-120.01187,35.88521,M,23S,M23S18E34,M23S18E,16M23S18E34
2605503.14399,6448.58320,1211,14446867,16,M23S,18E,35,-119.99400,35.88512,M,23S,M23S18E35,M23S18E,16M23S18E35
2769963.98918,6664.92129,1212,14446868,16,M23S,22E,31,-119.63552,35.88466,M,23S,M23S22E31,M23S22E,16M23S22E31
2565857.91441,6408.52676,1213,14446869,16,M23S,21E,36,-119.65410,35.88455,M,23S,M23S21E36,M23S21E,16M23S21E36
2585524.29091,6425.48844,1214,14446875,16,M23S,18E,36,-119.97617,35.88493,M,23S,M23S18E36,M23S18E,16M23S18E36
2607351.92561,6458.64791,1215,14446876,16,M23S,21E,35,-119.67195,35.88450,M,23S,M23S21E35,M23S21E,16M23S21E35
2629946.03491,6486.87287,1216,14446879,16,M23S,21E,33,-119.70767,35.88449,M,23S,M23S21E33,M23S21E,16M23S21E33
2596017.13353,6442.91407,1217,14446880,16,M23S,21E,34,-119.68980,35.88446,M,23S,M23S21E34,M23S21E,16M23S21E34
2619909.10046,6476.58410,1218,14446881,16,M23S,21E,32,-119.72563,35.88448,M,23S,M23S21E32,M23S21E,16M23S21E32
2520437.23476,6351.19562,1219,14446882,16,M23S,19E,31,-119.95861,35.88483,M,23S,M23S19E31,M23S19E,16M23S19E31
2590365.59018,6436.17623,1220,14446883,16,M23S,19E,32,-119.94102,35.88479,M,23S,M23S19E32,M23S19E,16M23S19E32
2601235.63991,6468.13968,1221,14446884,16,M23S,19E,34,-119.90530,35.88477,M,23S,M23S19E34,M23S19E,16M23S19E34
2589477.36597,6425.59683,1222,14446885,16,M23S,19E,35,-119.88742,35.88472,M,23S,M23S19E35,M23S19E,16M23S19E35
2591846.36324,6444.57092,1223,14446886,16,M23S,19E,33,-119.92318,35.88475,M,23S,M23S19E33,M23S19E,16M23S19E33
2755761.38695,6631.49942,1224,14446888,16,M23S,21E,31,-119.74404,35.88436,M,23S,M23S21E31,M23S21E,16M23S21E31
2597590.28722,6443.30819,1225,14446889,16,M23S,19E,36,-119.86958,35.88457,M,23S,M23S19E36,M23S19E,16M23S19E36
2588773.38799,6434.82474,1226,14446892,16,M23S,20E,35,-119.78024,35.88441,M,23S,M23S20E35,M23S20E,16M23S20E35
2604167.57391,6453.73742,1227,14446893,16,M23S,20E,36,-119.76242,35.88436,M,23S,M23S20E36,M23S20E,16M23S20E36
2597236.59451,6446.41026,1228,14446894,16,M23S,20E,34,-119.79807,35.88442,M,23S,M23S20E34,M23S20E,16M23S20E34
2607733.41068,6459.45532,1229,14446895,16,M23S,20E,33,-119.81596,35.88443,M,23S,M23S20E33,M23S20E,16M23S20E33
2576192.85109,6420.34599,1230,14446897,16,M23S,20E,32,-119.83380,35.88444,M,23S,M23S20E32,M23S20E,16M23S20E32
2606335.64240,6453.35484,1231,14446898,16,M23S,20E,31,-119.85165,35.88442,M,23S,M23S20E31,M23S20E,16M23S20E31
2993408.28416,6931.70310,1232,14447167,16,M24S,17E,04,-120.13734,35.87054,M,24S,M24S17E04,M24S17E,16M24S17E04
2868297.97516,6788.38594,1233,14447168,16,M24S,17E,05,-120.15522,35.87064,M,24S,M24S17E05,M24S17E,16M24S17E05
