AREA,PERIMETER,PLS54_,PLS54_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR
2613368.18725,6471.52875,1662,94602,54,M18S,26E,15,-119.14307,36.36351,M,18S,M18S26E15,M18S26E,54M18S26E15,54M18S26E
2760411.17566,6676.05223,1663,94605,54,M18S,26E,14,-119.12455,36.36327,M,18S,M18S26E14,M18S26E,54M18S26E14,54M18S26E
2650832.61564,6513.56448,1664,94606,54,M18S,24E,13,-119.32232,36.36454,M,18S,M18S24E13,M18S24E,54M18S24E13,54M18S24E
2565647.19427,6408.36409,1665,94611,54,M18S,26E,13,-119.10631,36.36306,M,18S,M18S26E13,M18S26E,54M18S26E13,54M18S26E
2611028.19049,6464.58754,1666,94612,54,M18S,24E,14,-119.34011,36.36456,M,18S,M18S24E14,M18S24E,54M18S24E14,54M18S24E
2639201.37097,6493.75437,1667,94613,54,M18S,27E,18,-119.08850,36.36287,M,18S,M18S27E18,M18S27E,54M18S27E18,54M18S27E
2624364.92853,6484.83515,1668,94614,54,M18S,27E,17,-119.07048,36.36268,M,18S,M18S27E17,M18S27E,54M18S27E17,54M18S27E
2629944.02236,6487.13347,1669,94615,54,M18S,24E,15,-119.35796,36.36459,M,18S,M18S24E15,M18S24E,54M18S24E15,54M18S24E
2612201.34996,6463.30047,1670,94617,54,M18S,24E,16,-119.37593,36.36462,M,18S,M18S24E16,M18S24E,54M18S24E16,54M18S24E
2579643.27851,6423.89484,1671,94620,54,M18S,27E,16,-119.05264,36.36238,M,18S,M18S27E16,M18S27E,54M18S27E16,54M18S27E
2411691.73682,6215.22876,1672,94624,54,M18S,28E,18,-118.98186,36.36164,M,18S,M18S28E18,M18S28E,54M18S28E18,54M18S28E
2584546.73667,6430.77412,1673,94625,54,M18S,24E,17,-119.39383,36.36452,M,18S,M18S24E17,M18S24E,54M18S24E17,54M18S24E
2621285.70191,6477.78727,1674,94626,54,M18S,27E,15,-119.03480,36.36199,M,18S,M18S27E15,M18S27E,54M18S27E15,54M18S27E
2598837.94684,6448.00452,1675,94629,54,M18S,27E,14,-119.01695,36.36180,M,18S,M18S27E14,M18S27E,54M18S27E14,54M18S27E
2574146.35810,6418.04347,1676,94630,54,M18S,24E,18,-119.41160,36.36451,M,18S,M18S24E18,M18S24E,54M18S24E18,54M18S24E
2616487.31949,6470.43499,1677,94631,54,M18S,23E,14,-119.44752,36.36455,M,18S,M18S23E14,M18S23E,54M18S23E14,54M18S23E
2636423.85011,6494.94044,1678,94632,54,M18S,23E,13,-119.42950,36.36452,M,18S,M18S23E13,M18S23E,54M18S23E13,54M18S23E
2576796.14240,6416.52547,1679,94634,54,M18S,27E,13,-118.99917,36.36165,M,18S,M18S27E13,M18S27E,54M18S27E13,54M18S27E
2582055.53953,6429.17666,1680,94647,54,M18S,23E,15,-119.46542,36.36448,M,18S,M18S23E15,M18S23E,54M18S23E15,54M18S23E
2508319.30407,6335.30504,1681,94732,54,M18S,35E,24,-118.13617,36.34646,M,18S,M18S35E24,M18S35E,54M18S35E24,54M18S35E
2596574.76293,6446.52672,1682,94739,54,M18S,35E,23,-118.15425,36.34640,M,18S,M18S35E23,M18S35E,54M18S35E23,54M18S35E
2581651.46167,6420.90645,1683,94743,54,M18S,35E,22,-118.17245,36.34641,M,18S,M18S35E22,M18S35E,54M18S35E22,54M18S35E
2593309.74535,6447.47814,1684,94750,54,M18S,35E,21,-118.19055,36.34640,M,18S,M18S35E21,M18S35E,54M18S35E21,54M18S35E
2568055.34081,6410.82617,1685,94762,54,M18S,35E,20,-118.20868,36.34628,M,18S,M18S35E20,M18S35E,54M18S35E20,54M18S35E
2568431.91064,6410.79236,1686,94770,54,M18S,35E,19,-118.22674,36.34627,M,18S,M18S35E19,M18S35E,54M18S35E19,54M18S35E
2587718.52929,6434.77042,1687,94771,54,M18S,34E,24,-118.24477,36.34636,M,18S,M18S34E24,M18S34E,54M18S34E24,54M18S34E
2570778.49938,6413.57998,1688,94779,54,M18S,34E,23,-118.26279,36.34626,M,18S,M18S34E23,M18S34E,54M18S34E23,54M18S34E
2559835.98791,6399.89254,1689,94784,54,M18S,34E,22,-118.28069,36.34620,M,18S,M18S34E22,M18S34E,54M18S34E22,54M18S34E
2565693.05126,6407.31058,1690,94791,54,M18S,34E,21,-118.29858,36.34609,M,18S,M18S34E21,M18S34E,54M18S34E21,54M18S34E
2524818.67504,6356.08082,1691,94798,54,M18S,34E,20,-118.31634,36.34597,M,18S,M18S34E20,M18S34E,54M18S34E20,54M18S34E
2575001.28027,6419.08103,1692,94802,54,M18S,34E,19,-118.33405,36.34589,M,18S,M18S34E19,M18S34E,54M18S34E19,54M18S34E
2627751.40539,6484.70760,1693,94807,54,M18S,33E,24,-118.35203,36.34585,M,18S,M18S33E24,M18S33E,54M18S33E24,54M18S33E
18539.39376,988.73034,1694,94813,54,M18S,36E,20,-118.10590,36.34797,M,18S,M18S36E20,M18S36E,54M18S36E20,54M18S36E
2565622.71484,6408.01077,1695,94814,54,M18S,33E,23,-118.36994,36.34584,M,18S,M18S33E23,M18S33E,54M18S33E23,54M18S33E
2401472.49138,6263.84946,1696,94819,54,M18S,30E,21,-118.72771,36.34998,M,18S,M18S30E21,M18S30E,54M18S30E21,54M18S30E
2543737.28527,6380.40155,1697,94820,54,M18S,33E,22,-118.38756,36.34583,M,18S,M18S33E22,M18S33E,54M18S33E22,54M18S33E
2498535.14533,6335.31852,1698,94821,54,M18S,30E,22,-118.70915,36.35004,M,18S,M18S30E22,M18S30E,54M18S30E22,54M18S30E
2683393.97815,6556.41050,1699,94825,54,M18S,29E,19,-118.87764,36.35119,M,18S,M18S29E19,M18S29E,54M18S29E19,54M18S29E
2827045.52014,6746.83393,1700,94826,54,M18S,29E,20,-118.85919,36.35097,M,18S,M18S29E20,M18S29E,54M18S29E20,54M18S29E
2617090.70843,6476.23214,1701,94829,54,M18S,28E,24,-118.89543,36.35100,M,18S,M18S28E24,M18S28E,54M18S28E24,54M18S28E
2569433.15369,6412.89528,1702,94830,54,M18S,33E,21,-118.40521,36.34584,M,18S,M18S33E21,M18S33E,54M18S33E21,54M18S33E
1003961.46268,4719.69017,1703,94831,54,M18S,36E,29,-118.10512,36.34149,M,18S,M18S36E29,M18S36E,54M18S36E29,54M18S36E
2721208.85083,6600.79827,1704,94833,54,M18S,36E,30,-118.11779,36.34150,M,18S,M18S36E30,M18S36E,54M18S36E30,54M18S36E
2612314.32349,6465.79512,1705,94835,54,M18S,33E,20,-118.42308,36.34587,M,18S,M18S33E20,M18S33E,54M18S33E20,54M18S33E
2512877.37653,6354.51347,1706,94838,54,M18S,30E,23,-118.69054,36.34898,M,18S,M18S30E23,M18S30E,54M18S30E23,54M18S30E
2586672.10754,6434.51264,1707,94839,54,M18S,33E,19,-118.44097,36.34591,M,18S,M18S33E19,M18S33E,54M18S33E19,54M18S33E
2757559.91156,6646.04164,1708,94845,54,M18S,31E,24,-118.56487,36.34693,M,18S,M18S31E24,M18S31E,54M18S31E24,54M18S31E
2485381.29768,6324.17608,1709,94846,54,M18S,32E,19,-118.54771,36.34691,M,18S,M18S32E19,M18S32E,54M18S32E19,54M18S32E
2675558.07953,6548.22986,1710,94847,54,M18S,32E,20,-118.53069,36.34674,M,18S,M18S32E20,M18S32E,54M18S32E20,54M18S32E
2796179.63403,6692.14403,1711,94848,54,M18S,32E,21,-118.51249,36.34655,M,18S,M18S32E21,M18S32E,54M18S32E21,54M18S32E
2656993.38257,6524.87367,1712,94849,54,M18S,32E,22,-118.49421,36.34636,M,18S,M18S32E22,M18S32E,54M18S32E22,54M18S32E
2628700.57385,6489.27837,1713,94850,54,M18S,32E,23,-118.47634,36.34618,M,18S,M18S32E23,M18S32E,54M18S32E23,54M18S32E
2565828.43555,6411.00426,1714,94851,54,M18S,32E,24,-118.45864,36.34599,M,18S,M18S32E24,M18S32E,54M18S32E24,54M18S32E
2695591.40888,6603.34030,1715,94853,54,M18S,29E,21,-118.84034,36.34989,M,18S,M18S29E21,M18S29E,54M18S29E21,54M18S29E
2744731.33471,6629.52010,1716,94857,54,M18S,31E,23,-118.58289,36.34681,M,18S,M18S31E23,M18S31E,54M18S31E23,54M18S31E
2518580.38977,6352.61848,1717,94861,54,M18S,28E,23,-118.91299,36.35010,M,18S,M18S28E23,M18S28E,54M18S28E23,54M18S28E
2463003.77362,6347.45508,1718,94862,54,M18S,30E,20,-118.74627,36.34849,M,18S,M18S30E20,M18S30E,54M18S30E20,54M18S30E
2782973.37976,6690.96068,1719,94863,54,M18S,29E,22,-118.82173,36.34888,M,18S,M18S29E22,M18S29E,54M18S29E22,54M18S29E
2530129.29468,6365.82682,1720,94867,54,M18S,30E,24,-118.67223,36.34728,M,18S,M18S30E24,M18S30E,54M18S30E24,54M18S30E
2645710.58789,6508.78205,1721,94868,54,M18S,31E,22,-118.60082,36.34640,M,18S,M18S31E22,M18S31E,54M18S31E22,54M18S31E
2913922.90148,6830.81566,1722,94870,54,M18S,29E,23,-118.80270,36.34806,M,18S,M18S29E23,M18S29E,54M18S29E23,54M18S29E
2470200.08155,6292.03666,1723,94872,54,M18S,28E,22,-118.93028,36.34922,M,18S,M18S28E22,M18S28E,54M18S28E22,54M18S28E
2560588.17980,6405.24695,1724,94875,54,M18S,31E,21,-118.61865,36.34599,M,18S,M18S31E21,M18S31E,54M18S31E21,54M18S31E
2909391.71966,6829.48906,1725,94882,54,M18S,29E,24,-118.78320,36.34727,M,18S,M18S29E24,M18S29E,54M18S29E24,54M18S29E
2493502.44659,6364.32722,1726,94883,54,M18S,30E,19,-118.76454,36.34702,M,18S,M18S30E19,M18S30E,54M18S30E19,54M18S30E
2485584.63087,6311.86443,1727,94892,54,M18S,28E,21,-118.94766,36.34839,M,18S,M18S28E21,M18S28E,54M18S28E21,54M18S28E
2541301.21515,6377.35956,1728,94893,54,M18S,31E,20,-118.63657,36.34543,M,18S,M18S31E20,M18S31E,54M18S31E20,54M18S31E
2493855.31403,6317.30564,1729,94896,54,M18S,31E,19,-118.65435,36.34541,M,18S,M18S31E19,M18S31E,54M18S31E19,54M18S31E
2727985.66968,6628.45530,1730,94900,54,M18S,26E,21,-119.16115,36.34926,M,18S,M18S26E21,M18S26E,54M18S26E21,54M18S26E
2685307.08155,6545.02427,1731,94901,54,M18S,26E,22,-119.14276,36.34916,M,18S,M18S26E22,M18S26E,54M18S26E22,54M18S26E
2584696.82898,6455.55121,1732,94902,54,M18S,25E,23,-119.23315,36.35003,M,18S,M18S25E23,M18S25E,54M18S25E23,54M18S25E
2654596.67950,6522.09940,1733,94903,54,M18S,25E,24,-119.21501,36.34972,M,18S,M18S25E24,M18S25E,54M18S25E24,54M18S25E
2446894.85053,6308.36208,1734,94904,54,M18S,25E,22,-119.25099,36.35011,M,18S,M18S25E22,M18S25E,54M18S25E22,54M18S25E
2581686.82098,6427.67577,1735,94905,54,M18S,26E,20,-119.17933,36.34945,M,18S,M18S26E20,M18S26E,54M18S26E20,54M18S26E
2430532.61292,6241.30156,1736,94908,54,M18S,28E,20,-118.96490,36.34755,M,18S,M18S28E20,M18S28E,54M18S28E20,54M18S28E
2571316.00573,6422.72978,1737,94909,54,M18S,26E,19,-119.19707,36.34947,M,18S,M18S26E19,M18S26E,54M18S26E19,54M18S26E
2636790.79156,6484.37353,1738,94916,54,M18S,26E,23,-119.12455,36.34875,M,18S,M18S26E23,M18S26E,54M18S26E23,54M18S26E
2494484.05841,6324.48616,1739,94917,54,M18S,28E,19,-118.98189,36.34719,M,18S,M18S28E19,M18S28E,54M18S28E19,54M18S28E
2531965.49780,6366.97413,1740,94922,54,M18S,25E,21,-119.26891,36.34973,M,18S,M18S25E21,M18S25E,54M18S25E21,54M18S25E
2505295.84719,6331.68132,1741,94923,54,M18S,25E,20,-119.28692,36.34978,M,18S,M18S25E20,M18S25E,54M18S25E20,54M18S25E
2544372.72839,6378.61967,1742,94924,54,M18S,26E,24,-119.10664,36.34841,M,18S,M18S26E24,M18S26E,54M18S26E24,54M18S26E
2601489.02655,6452.19481,1743,94925,54,M18S,27E,19,-119.08878,36.34825,M,18S,M18S27E19,M18S27E,54M18S27E19,54M18S27E
2612973.38465,6465.19475,1744,94926,54,M18S,27E,20,-119.07075,36.34804,M,18S,M18S27E20,M18S27E,54M18S27E20,54M18S27E
2457619.79883,6270.97663,1745,94927,54,M18S,25E,19,-119.30454,36.34983,M,18S,M18S25E19,M18S25E,54M18S25E19,54M18S25E
2539367.89930,6374.47407,1746,94928,54,M18S,24E,24,-119.32219,36.34988,M,18S,M18S24E24,M18S24E,54M18S24E24,54M18S24E
2529090.27906,6361.41486,1747,94929,54,M18S,24E,23,-119.34000,36.34993,M,18S,M18S24E23,M18S24E,54M18S24E23,54M18S24E
2579976.82594,6425.10057,1748,94930,54,M18S,24E,22,-119.35786,36.34999,M,18S,M18S24E22,M18S24E,54M18S24E22,54M18S24E
2572737.30558,6414.40478,1749,94933,54,M18S,24E,21,-119.37579,36.35005,M,18S,M18S24E21,M18S24E,54M18S24E21,54M18S24E
2580624.47022,6426.95452,1750,94934,54,M18S,27E,21,-119.05284,36.34777,M,18S,M18S27E21,M18S27E,54M18S27E21,54M18S27E
2557518.39737,6399.38300,1751,94935,54,M18S,24E,20,-119.39366,36.35011,M,18S,M18S24E20,M18S24E,54M18S24E20,54M18S24E
2608613.58612,6459.41599,1752,94940,54,M18S,27E,22,-119.03492,36.34749,M,18S,M18S27E22,M18S27E,54M18S27E22,54M18S27E
2566510.35256,6402.41345,1753,94943,54,M18S,24E,19,-119.41152,36.34991,M,18S,M18S24E19,M18S24E,54M18S24E19,54M18S24E
2565173.00451,6409.97164,1754,94944,54,M18S,27E,23,-119.01706,36.34723,M,18S,M18S27E23,M18S27E,54M18S27E23,54M18S27E
2606234.21398,6471.70133,1755,94945,54,M18S,27E,24,-118.99932,36.34703,M,18S,M18S27E24,M18S27E,54M18S27E24,54M18S27E
2617066.89397,6474.98852,1756,94950,54,M18S,23E,24,-119.42947,36.34994,M,18S,M18S23E24,M18S23E,54M18S23E24,54M18S23E
2597083.00531,6444.49434,1757,94952,54,M18S,23E,23,-119.44747,36.34993,M,18S,M18S23E23,M18S23E,54M18S23E23,54M18S23E
2607264.74591,6457.38635,1758,94954,54,M18S,23E,22,-119.46544,36.34998,M,18S,M18S23E22,M18S23E,54M18S23E22,54M18S23E
2730019.93897,6626.63212,1759,95045,54,M18S,35E,25,-118.13606,36.33188,M,18S,M18S35E25,M18S35E,54M18S35E25,54M18S35E
2765441.72705,6653.21912,1760,95049,54,M18S,35E,26,-118.15404,36.33180,M,18S,M18S35E26,M18S35E,54M18S35E26,54M18S35E
2733288.29944,6614.14657,1761,95056,54,M18S,35E,27,-118.17229,36.33184,M,18S,M18S35E27,M18S35E,54M18S35E27,54M18S35E
2662003.97754,6526.99844,1762,95061,54,M18S,35E,28,-118.19055,36.33198,M,18S,M18S35E28,M18S35E,54M18S35E28,54M18S35E
2595878.03858,6444.87836,1763,95067,54,M18S,35E,29,-118.20872,36.33200,M,18S,M18S35E29,M18S35E,54M18S35E29,54M18S35E
2563179.99732,6404.02718,1764,95074,54,M18S,35E,30,-118.22673,36.33198,M,18S,M18S35E30,M18S35E,54M18S35E30,54M18S35E
2585906.08753,6432.64038,1765,95079,54,M18S,34E,25,-118.24475,36.33198,M,18S,M18S34E25,M18S34E,54M18S34E25,54M18S34E
2573050.97376,6416.63675,1766,95081,54,M18S,34E,26,-118.26278,36.33188,M,18S,M18S34E26,M18S34E,54M18S34E26,54M18S34E
2580804.07093,6426.17324,1767,95090,54,M18S,34E,27,-118.28068,36.33171,M,18S,M18S34E27,M18S34E,54M18S34E27,54M18S34E
2604149.40161,6455.33248,1768,95097,54,M18S,34E,28,-118.29856,36.33162,M,18S,M18S34E28,M18S34E,54M18S34E28,54M18S34E
2439435.53601,6325.89105,1769,95101,54,M18S,30E,28,-118.72896,36.33674,M,18S,M18S30E28,M18S30E,54M18S30E28,54M18S30E
2452032.77710,6286.70753,1770,95102,54,M18S,30E,27,-118.71012,36.33706,M,18S,M18S30E27,M18S30E,54M18S30E27,54M18S30E
2560507.98401,6401.16420,1771,95108,54,M18S,34E,29,-118.31634,36.33152,M,18S,M18S34E29,M18S34E,54M18S34E29,54M18S34E
2595951.73425,6445.42664,1772,95113,54,M18S,34E,30,-118.33407,36.33134,M,18S,M18S34E30,M18S34E,54M18S34E30,54M18S34E
2579205.76098,6426.84195,1773,95120,54,M18S,33E,25,-118.35180,36.33122,M,18S,M18S33E25,M18S33E,54M18S33E25,54M18S33E
2479827.94421,6319.36623,1774,95124,54,M18S,30E,26,-118.69130,36.33539,M,18S,M18S30E26,M18S30E,54M18S30E26,54M18S30E
2627201.06226,6482.62249,1775,95125,54,M18S,33E,26,-118.36957,36.33121,M,18S,M18S33E26,M18S33E,54M18S33E26,54M18S33E
2592440.58044,6442.01878,1776,95131,54,M18S,33E,27,-118.38734,36.33119,M,18S,M18S33E27,M18S33E,54M18S33E27,54M18S33E
660943.02306,3519.99564,1777,95136,54,M18S,36E,32,-118.10379,36.32944,M,18S,M18S36E32,M18S36E,54M18S36E32,54M18S36E
2506204.78037,6398.35039,1778,95138,54,M18S,36E,31,-118.11767,36.32701,M,18S,M18S36E31,M18S36E,54M18S36E31,54M18S36E
2609735.51074,6463.66933,1779,95139,54,M18S,33E,28,-118.40498,36.33113,M,18S,M18S33E28,M18S33E,54M18S33E28,54M18S33E
2569042.97425,6495.52610,1780,95142,54,M18S,30E,29,-118.74778,36.33489,M,18S,M18S30E29,M18S30E,54M18S30E29,54M18S30E
2655689.21545,6520.05602,1781,95145,54,M18S,33E,29,-118.42275,36.33116,M,18S,M18S33E29,M18S33E,54M18S33E29,54M18S33E
2611299.80445,6466.62205,1782,95150,54,M18S,33E,30,-118.44057,36.33128,M,18S,M18S33E30,M18S33E,54M18S33E30,54M18S33E
2756530.47052,6646.15854,1783,95152,54,M18S,28E,25,-118.89518,36.33583,M,18S,M18S28E25,M18S28E,54M18S28E25,54M18S28E
2798885.51361,6696.44553,1784,95153,54,M18S,29E,30,-118.87718,36.33595,M,18S,M18S29E30,M18S29E,54M18S29E30,54M18S29E
3011129.99646,6954.78218,1785,95155,54,M18S,29E,29,-118.85803,36.33574,M,18S,M18S29E29,M18S29E,54M18S29E29,54M18S29E
2553617.13482,6424.98679,1786,95156,54,M18S,30E,25,-118.67265,36.33358,M,18S,M18S30E25,M18S30E,54M18S30E25,54M18S30E
2548414.26587,6388.97423,1787,95158,54,M18S,32E,25,-118.45814,36.33130,M,18S,M18S32E25,M18S32E,54M18S32E25,54M18S32E
2439515.84742,6272.28782,1788,95159,54,M18S,29E,28,-118.83900,36.33582,M,18S,M18S29E28,M18S29E,54M18S29E28,54M18S29E
2629806.99658,6489.79745,1789,95161,54,M18S,32E,26,-118.47574,36.33137,M,18S,M18S32E26,M18S32E,54M18S32E26,54M18S32E
2651451.16676,6517.35417,1790,95162,54,M18S,32E,27,-118.49354,36.33143,M,18S,M18S32E27,M18S32E,54M18S32E27,54M18S32E
2836193.38563,6738.82040,1791,95164,54,M18S,32E,28,-118.51188,36.33150,M,18S,M18S32E28,M18S32E,54M18S32E28,54M18S32E
2683148.52813,6556.86453,1792,95166,54,M18S,32E,29,-118.53017,36.33156,M,18S,M18S32E29,M18S32E,54M18S32E29,54M18S32E
2590396.61608,6448.94125,1793,95168,54,M18S,32E,30,-118.54750,36.33162,M,18S,M18S32E30,M18S32E,54M18S32E30,54M18S32E
2649208.99701,6518.81503,1794,95169,54,M18S,28E,26,-118.91280,36.33525,M,18S,M18S28E26,M18S28E,54M18S28E26,54M18S28E
2721623.59406,6601.22134,1795,95170,54,M18S,31E,25,-118.56494,36.33173,M,18S,M18S31E25,M18S31E,54M18S31E25,54M18S31E
2287495.14734,6091.04837,1796,95173,54,M18S,29E,27,-118.82126,36.33445,M,18S,M18S29E27,M18S29E,54M18S29E27,54M18S29E
2693540.67103,6566.47283,1797,95175,54,M18S,31E,26,-118.58289,36.33152,M,18S,M18S31E26,M18S31E,54M18S31E26,54M18S31E
2572846.85944,6506.28306,1798,95177,54,M18S,30E,30,-118.76636,36.33304,M,18S,M18S30E30,M18S30E,54M18S30E30,54M18S30E
2695710.11261,6569.43655,1799,95178,54,M18S,31E,27,-118.60083,36.33130,M,18S,M18S31E27,M18S31E,54M18S31E27,54M18S31E
2599825.35528,6457.33121,1800,95179,54,M18S,28E,27,-118.93020,36.33458,M,18S,M18S28E27,M18S28E,54M18S28E27,54M18S28E
2703518.74726,6578.98889,1801,95183,54,M18S,31E,28,-118.61876,36.33109,M,18S,M18S31E28,M18S31E,54M18S31E28,54M18S31E
2560638.99720,6405.62009,1802,95190,54,M18S,29E,26,-118.80340,36.33329,M,18S,M18S29E26,M18S29E,54M18S29E26,54M18S29E
2661999.14208,6526.81583,1803,95194,54,M18S,31E,29,-118.63672,36.33098,M,18S,M18S31E29,M18S31E,54M18S31E29,54M18S31E
2583644.23467,6433.72180,1804,95195,54,M18S,28E,28,-118.94768,36.33392,M,18S,M18S28E28,M18S28E,54M18S28E28,54M18S28E
2690600.77490,6566.51573,1805,95198,54,M18S,29E,25,-118.78486,36.33246,M,18S,M18S29E25,M18S29E,54M18S29E25,54M18S29E
2551565.51384,6389.95285,1806,95200,54,M18S,31E,30,-118.65453,36.33111,M,18S,M18S31E30,M18S31E,54M18S31E30,54M18S31E
2468463.67266,6290.46318,1807,95203,54,M18S,28E,29,-118.96499,36.33331,M,18S,M18S28E29,M18S28E,54M18S28E29,54M18S28E
2664184.88494,6525.33087,1808,95204,54,M18S,25E,26,-119.23293,36.33544,M,18S,M18S25E26,M18S25E,54M18S25E26,54M18S25E
2662625.83332,6490.27139,1809,95206,54,M18S,25E,27,-119.25079,36.33543,M,18S,M18S25E27,M18S25E,54M18S25E27,54M18S25E
2608091.27655,6462.08490,1810,95208,54,M18S,25E,25,-119.21500,36.33525,M,18S,M18S25E25,M18S25E,54M18S25E25,54M18S25E
2668947.42694,6534.81984,1811,95209,54,M18S,25E,28,-119.26881,36.33552,M,18S,M18S25E28,M18S25E,54M18S25E28,54M18S25E
2667973.04271,6523.21107,1812,95210,54,M18S,26E,28,-119.16108,36.33478,M,18S,M18S26E28,M18S26E,54M18S26E28,54M18S26E
2617748.49878,6472.57107,1813,95211,54,M18S,26E,29,-119.17927,36.33492,M,18S,M18S26E29,M18S26E,54M18S26E29,54M18S26E
2536035.87256,6371.56500,1814,95212,54,M18S,26E,30,-119.19714,36.33500,M,18S,M18S26E30,M18S26E,54M18S26E30,54M18S26E
2604413.31048,6456.06846,1815,95213,54,M18S,25E,29,-119.28681,36.33545,M,18S,M18S25E29,M18S25E,54M18S25E29,54M18S25E
2539288.28649,6375.43217,1816,95217,54,M18S,25E,30,-119.30441,36.33545,M,18S,M18S25E30,M18S25E,54M18S25E30,54M18S25E
2620515.69403,6475.51949,1817,95221,54,M18S,24E,25,-119.32205,36.33546,M,18S,M18S24E25,M18S24E,54M18S24E25,54M18S24E
2604390.64490,6455.09961,1818,95225,54,M18S,26E,27,-119.14288,36.33431,M,18S,M18S26E27,M18S26E,54M18S26E27,54M18S26E
2599867.22583,6459.61888,1819,95226,54,M18S,26E,26,-119.12486,36.33418,M,18S,M18S26E26,M18S26E,54M18S26E26,54M18S26E
2598106.96005,6448.12276,1820,95228,54,M18S,24E,26,-119.33988,36.33546,M,18S,M18S24E26,M18S24E,54M18S24E26,54M18S24E
2573256.31970,6416.61153,1821,95231,54,M18S,26E,25,-119.10695,36.33396,M,18S,M18S26E25,M18S26E,54M18S26E25,54M18S26E
2641711.18041,6501.50776,1822,95233,54,M18S,24E,27,-119.35776,36.33547,M,18S,M18S24E27,M18S24E,54M18S24E27,54M18S24E
2603007.66260,6451.00899,1823,95235,54,M18S,27E,30,-119.08905,36.33374,M,18S,M18S27E30,M18S27E,54M18S27E30,54M18S27E
2459583.30878,6281.61358,1824,95236,54,M18S,28E,30,-118.98202,36.33252,M,18S,M18S28E30,M18S28E,54M18S28E30,54M18S28E
2622749.19839,6478.63486,1825,95237,54,M18S,24E,28,-119.37570,36.33549,M,18S,M18S24E28,M18S24E,54M18S24E28,54M18S24E
2606666.79339,6460.47384,1826,95238,54,M18S,27E,29,-119.07105,36.33355,M,18S,M18S27E29,M18S27E,54M18S27E29,54M18S27E
2666459.62277,6543.56066,1827,95240,54,M18S,24E,29,-119.39363,36.33548,M,18S,M18S24E29,M18S24E,54M18S24E29,54M18S24E
2602068.92664,6441.52873,1828,95241,54,M18S,24E,30,-119.41152,36.33549,M,18S,M18S24E30,M18S24E,54M18S24E30,54M18S24E
2566789.93658,6408.18912,1829,95243,54,M18S,27E,28,-119.05310,36.33331,M,18S,M18S27E28,M18S27E,54M18S27E28,54M18S27E
2577985.70600,6422.67780,1830,95247,54,M18S,27E,27,-119.03516,36.33300,M,18S,M18S27E27,M18S27E,54M18S27E27,54M18S27E
2580839.31604,6428.29970,1831,95255,54,M18S,27E,26,-119.01718,36.33269,M,18S,M18S27E26,M18S27E,54M18S27E26,54M18S27E
2621019.12696,6475.88347,1832,95257,54,M18S,23E,25,-119.42947,36.33537,M,18S,M18S23E25,M18S23E,54M18S23E25,54M18S23E
2560845.85973,6400.68070,1833,95259,54,M18S,27E,25,-118.99937,36.33235,M,18S,M18S27E25,M18S27E,54M18S27E25,54M18S27E
2574719.86298,6418.48503,1834,95260,54,M18S,23E,26,-119.44748,36.33544,M,18S,M18S23E26,M18S23E,54M18S23E26,54M18S23E
2552837.08368,6391.64828,1835,95263,54,M18S,23E,27,-119.46546,36.33553,M,18S,M18S23E27,M18S23E,54M18S23E27,54M18S23E
2624803.89514,6481.96952,1836,95366,54,M18S,35E,36,-118.13605,36.31680,M,18S,M18S35E36,M18S35E,54M18S35E36,54M18S35E
2566543.07848,6410.75985,1837,95371,54,M18S,35E,35,-118.15395,36.31677,M,18S,M18S35E35,M18S35E,54M18S35E35,54M18S35E
2644039.13085,6504.37625,1838,95374,54,M18S,35E,32,-118.20870,36.31756,M,18S,M18S35E32,M18S35E,54M18S35E32,54M18S35E
2612396.06275,6465.99660,1839,95375,54,M18S,35E,33,-118.19055,36.31735,M,18S,M18S35E33,M18S35E,54M18S35E33,54M18S35E
2708409.71131,6587.20054,1840,95380,54,M18S,35E,34,-118.17215,36.31691,M,18S,M18S35E34,M18S35E,54M18S35E34,54M18S35E
2655640.89819,6616.21655,1841,95382,54,M18S,30E,33,-118.72707,36.32374,M,18S,M18S30E33,M18S30E,54M18S30E33,54M18S30E
2228182.04687,6286.93226,1842,95383,54,M18S,30E,34,-118.70823,36.32387,M,18S,M18S30E34,M18S30E,54M18S30E34,54M18S30E
2588748.14025,6435.84601,1843,95384,54,M18S,35E,31,-118.22677,36.31754,M,18S,M18S35E31,M18S35E,54M18S35E31,54M18S35E
2608721.58203,6460.67567,1844,95388,54,M18S,34E,36,-118.24477,36.31760,M,18S,M18S34E36,M18S34E,54M18S34E36,54M18S34E
2570724.14660,6413.69572,1845,95394,54,M18S,34E,35,-118.26275,36.31752,M,18S,M18S34E35,M18S34E,54M18S34E35,54M18S34E
2556736.05724,6396.38875,1846,95404,54,M18S,34E,34,-118.28061,36.31730,M,18S,M18S34E34,M18S34E,54M18S34E34,54M18S34E
2264646.02814,6159.48213,1847,95406,54,M18S,30E,35,-118.69068,36.32217,M,18S,M18S30E35,M18S30E,54M18S30E35,54M18S30E
2594259.61170,6442.61341,1848,95415,54,M18S,34E,33,-118.29854,36.31708,M,18S,M18S34E33,M18S34E,54M18S34E33,54M18S34E
