AREA,PERIMETER,PLS10_,PLS10_ID,COUNTY_CD,MTOWN,RANGE,SECTION,SOURCE,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR
2593007.33975999989,6441.40828547000,3052.00000000000,85977.00000000000,10,M13S,32E,27,1,-118.48081049100,36.76674491510,M,13S,M13S32E27,M13S32E,10M13S32E27,10M13S32E
2546328.89649000019,6382.91362569000,3053.00000000000,85982.00000000000,10,M13S,32E,28,1,-118.49888275300,36.76675083730,M,13S,M13S32E28,M13S32E,10M13S32E28,10M13S32E
2584049.24380999990,6430.28225123000,3054.00000000000,85984.00000000000,10,M13S,32E,29,1,-118.51694212200,36.76674538150,M,13S,M13S32E29,M13S32E,10M13S32E29,10M13S32E
4140763.14466000022,8377.05019697000,3055.00000000000,85989.00000000000,10,M13S,32E,30,1,-118.54063974400,36.76673190120,M,13S,M13S32E30,M13S32E,10M13S32E30,10M13S32E
245781.90003200001,2743.71779551000,3056.00000000000,85995.00000000000,10,M13S,15E,23,1,-120.31004016900,36.77982578390,M,13S,M13S15E23,M13S15E,10M13S15E23,10M13S15E
17818.10473140000,1130.77026650000,3057.00000000000,86001.00000000000,10,M13S,15E,22,1,-120.31456316200,36.77947663860,M,13S,M13S15E22,M13S15E,10M13S15E22,10M13S15E
2561337.22597000003,6265.35270244000,3058.00000000000,86008.00000000000,10,M13S,10E,27,1,-120.86681379500,36.77105400700,M,13S,M13S10E27,M13S10E,10M13S10E27,10M13S10E
2484095.54538000003,6307.17788705000,3059.00000000000,86018.00000000000,10,M13S,10E,26,1,-120.84941711200,36.77071984290,M,13S,M13S10E26,M13S10E,10M13S10E26,10M13S10E
2555163.19497000007,6395.43374519000,3060.00000000000,86023.00000000000,10,M13S,10E,25,1,-120.83184261700,36.77053419300,M,13S,M13S10E25,M13S10E,10M13S10E25,10M13S10E
3152516.62044999981,7134.68069888000,3061.00000000000,86025.00000000000,10,M13S,11E,30,1,-120.81201803000,36.77051954750,M,13S,M13S11E30,M13S11E,10M13S11E30,10M13S11E
2602478.92065000022,6452.74731462000,3062.00000000000,86026.00000000000,10,M13S,11E,29,1,-120.79208304000,36.77071121220,M,13S,M13S11E29,M13S11E,10M13S11E29,10M13S11E
2614583.74800000014,6470.20473873000,3063.00000000000,86029.00000000000,10,M13S,24E,28,1,-119.36710728200,36.77138924400,M,13S,M13S24E28,M13S24E,10M13S24E28,10M13S24E
2551932.54111000011,6412.41754171000,3064.00000000000,86030.00000000000,10,M13S,24E,27,1,-119.34906509800,36.77084143880,M,13S,M13S24E27,M13S24E,10M13S24E27,10M13S24E
2559268.52069000015,6399.93219942000,3065.00000000000,86031.00000000000,10,M13S,11E,28,1,-120.77422502400,36.77073532520,M,13S,M13S11E28,M13S11E,10M13S11E28,10M13S11E
2598651.34915000014,6449.67263829000,3066.00000000000,86032.00000000000,10,M13S,11E,27,1,-120.75631068400,36.77070989620,M,13S,M13S11E27,M13S11E,10M13S11E27,10M13S11E
2569273.28339000000,6408.00699943000,3067.00000000000,86036.00000000000,10,M13S,11E,26,1,-120.73822843800,36.77072915130,M,13S,M13S11E26,M13S11E,10M13S11E26,10M13S11E
2609800.45910000009,6462.34015043000,3068.00000000000,86038.00000000000,10,M13S,22E,30,1,-119.61907431700,36.77227993150,M,13S,M13S22E30,M13S22E,10M13S22E30,10M13S22E
2575170.49195999978,6419.29618178000,3069.00000000000,86039.00000000000,10,M13S,22E,29,1,-119.60120241400,36.77227576690,M,13S,M13S22E29,M13S22E,10M13S22E29,10M13S22E
2582912.16335000005,6428.52740693000,3070.00000000000,86040.00000000000,10,M13S,23E,26,1,-119.43884736800,36.77164053800,M,13S,M13S23E26,M13S23E,10M13S23E26,10M13S23E
2582499.24281000020,6428.55262800000,3071.00000000000,86041.00000000000,10,M13S,23E,25,1,-119.42084435400,36.77154341890,M,13S,M13S23E25,M13S23E,10M13S23E25,10M13S23E
2650489.60465000011,6512.80725456000,3072.00000000000,86042.00000000000,10,M13S,22E,28,1,-119.58303120800,36.77225348470,M,13S,M13S22E28,M13S22E,10M13S22E28,10M13S22E
2638068.26404999988,6497.21727310000,3073.00000000000,86043.00000000000,10,M13S,21E,25,1,-119.63706003700,36.77226818340,M,13S,M13S21E25,M13S21E,10M13S21E25,10M13S21E
2588972.13864000002,6436.11583831000,3074.00000000000,86044.00000000000,10,M13S,23E,27,1,-119.45690110000,36.77174871780,M,13S,M13S23E27,M13S23E,10M13S23E27,10M13S23E
2510557.84249000018,6338.24971617000,3075.00000000000,86045.00000000000,10,M13S,23E,28,1,-119.47474791300,36.77183630050,M,13S,M13S23E28,M13S23E,10M13S23E28,10M13S23E
2580591.29797000019,6425.81733619000,3076.00000000000,86046.00000000000,10,M13S,23E,29,1,-119.49260904700,36.77192008730,M,13S,M13S23E29,M13S23E,10M13S23E29,10M13S23E
2516619.64129000017,6345.60107234000,3077.00000000000,86047.00000000000,10,M13S,22E,27,1,-119.56489199700,36.77222536970,M,13S,M13S22E27,M13S22E,10M13S22E27,10M13S22E
2599231.95499000000,6449.33731388000,3078.00000000000,86048.00000000000,10,M13S,23E,30,1,-119.51082619100,36.77200647670,M,13S,M13S23E30,M13S23E,10M13S23E30,10M13S23E
2619958.14166000020,6475.65727445000,3079.00000000000,86049.00000000000,10,M13S,21E,26,1,-119.65498957400,36.77225089800,M,13S,M13S21E26,M13S21E,10M13S21E26,10M13S21E
2508880.51862000022,6335.84146597000,3080.00000000000,86051.00000000000,10,M13S,22E,25,1,-119.52883943000,36.77209807210,M,13S,M13S22E25,M13S22E,10M13S22E25,10M13S22E
2585378.16447000019,6432.25596420000,3081.00000000000,86052.00000000000,10,M13S,22E,26,1,-119.54684696900,36.77216572950,M,13S,M13S22E26,M13S22E,10M13S22E26,10M13S22E
2613273.47445000010,6466.38677024000,3082.00000000000,86053.00000000000,10,M13S,24E,30,1,-119.40272143600,36.77139777390,M,13S,M13S24E30,M13S24E,10M13S24E30,10M13S24E
2677279.59819999989,6545.50064619000,3083.00000000000,86054.00000000000,10,M13S,21E,27,1,-119.67296354100,36.77223120900,M,13S,M13S21E27,M13S21E,10M13S21E27,10M13S21E
2565173.84170999983,6408.31671857000,3084.00000000000,86055.00000000000,10,M13S,11E,25,1,-120.72021805300,36.77071289050,M,13S,M13S11E25,M13S11E,10M13S11E25,10M13S11E
2710094.06443999987,6585.42647233000,3085.00000000000,86056.00000000000,10,M13S,21E,28,1,-119.69115491300,36.77220148220,M,13S,M13S21E28,M13S21E,10M13S21E28,10M13S21E
2499544.75934999995,6325.18873752000,3086.00000000000,86057.00000000000,10,M13S,24E,29,1,-119.38491262100,36.77121666910,M,13S,M13S24E29,M13S24E,10M13S24E29,10M13S24E
2670989.19380000001,6539.18826476000,3087.00000000000,86058.00000000000,10,M13S,21E,29,1,-119.70926051400,36.77219746270,M,13S,M13S21E29,M13S21E,10M13S21E29,10M13S21E
2578276.58216000022,6423.81010364000,3088.00000000000,86060.00000000000,10,M13S,12E,30,1,-120.70219289300,36.77073735080,M,13S,M13S12E30,M13S12E,10M13S12E30,10M13S12E
2560007.57429999998,6405.16651629000,3089.00000000000,86061.00000000000,10,M13S,12E,28,1,-120.66616387300,36.77094221290,M,13S,M13S12E28,M13S12E,10M13S12E28,10M13S12E
2609838.39430999989,6462.37073835000,3090.00000000000,86062.00000000000,10,M13S,12E,27,1,-120.64813670700,36.77099591640,M,13S,M13S12E27,M13S12E,10M13S12E27,10M13S12E
2590506.93106999993,6439.66848513000,3091.00000000000,86063.00000000000,10,M13S,12E,26,1,-120.63009370000,36.77105291760,M,13S,M13S12E26,M13S12E,10M13S12E26,10M13S12E
2676054.96444999985,6543.70173085000,3092.00000000000,86064.00000000000,10,M13S,21E,30,1,-119.72727974900,36.77219099920,M,13S,M13S21E30,M13S21E,10M13S21E30,10M13S21E
2581656.30214999989,6429.18872773000,3093.00000000000,86065.00000000000,10,M13S,12E,29,1,-120.68415088700,36.77080590620,M,13S,M13S12E29,M13S12E,10M13S12E29,10M13S12E
2595883.94684999995,6445.18434103000,3094.00000000000,86066.00000000000,10,M13S,12E,25,1,-120.61210593100,36.77105882290,M,13S,M13S12E25,M13S12E,10M13S12E25,10M13S12E
2667356.11695999978,6533.03184041000,3095.00000000000,86067.00000000000,10,M13S,20E,25,1,-119.74533977400,36.77217895380,M,13S,M13S20E25,M13S20E,10M13S20E25,10M13S20E
2669592.44022000022,6536.62203895000,3096.00000000000,86069.00000000000,10,M13S,20E,26,1,-119.76342722400,36.77218305020,M,13S,M13S20E26,M13S20E,10M13S20E26,10M13S20E
2612344.05906999996,6465.40487518000,3097.00000000000,86070.00000000000,10,M13S,13E,30,1,-120.59407636300,36.77098732380,M,13S,M13S13E30,M13S13E,10M13S13E30,10M13S13E
2647070.12608999992,6508.47343071000,3098.00000000000,86072.00000000000,10,M13S,20E,27,1,-119.78149914500,36.77216417120,M,13S,M13S20E27,M13S20E,10M13S20E27,10M13S20E
2664333.43544000015,6529.09444131000,3099.00000000000,86074.00000000000,10,M13S,20E,28,1,-119.79960512600,36.77214619640,M,13S,M13S20E28,M13S20E,10M13S20E28,10M13S20E
2605972.38733999990,6458.14076247000,3100.00000000000,86075.00000000000,10,M13S,20E,29,1,-119.81762254800,36.77213720660,M,13S,M13S20E29,M13S20E,10M13S20E29,10M13S20E
2589818.26441999990,6437.49037402000,3101.00000000000,86077.00000000000,10,M13S,13E,29,1,-120.57604464200,36.77089640920,M,13S,M13S13E29,M13S13E,10M13S13E29,10M13S13E
2614760.58065999998,6468.53034310000,3102.00000000000,86078.00000000000,10,M13S,20E,30,1,-119.83551769600,36.77210178210,M,13S,M13S20E30,M13S20E,10M13S20E30,10M13S20E
2645856.09002000000,6506.55140812000,3103.00000000000,86079.00000000000,10,M13S,19E,25,1,-119.85356747000,36.77206582370,M,13S,M13S19E25,M13S19E,10M13S19E25,10M13S19E
2569247.27856000001,6412.90467587000,3104.00000000000,86081.00000000000,10,M13S,19E,26,1,-119.87147421700,36.77202105880,M,13S,M13S19E26,M13S19E,10M13S19E26,10M13S19E
2581815.64180999994,6427.54197426000,3105.00000000000,86082.00000000000,10,M13S,13E,28,1,-120.55808305900,36.77081527740,M,13S,M13S13E28,M13S13E,10M13S13E28,10M13S13E
2561975.17096999986,6402.62493309000,3106.00000000000,86083.00000000000,10,M13S,24E,25,1,-119.31277474800,36.77017544330,M,13S,M13S24E25,M13S24E,10M13S24E25,10M13S24E
2633002.76916000014,6492.12880945000,3107.00000000000,86084.00000000000,10,M13S,25E,30,1,-119.29456603500,36.76999554900,M,13S,M13S25E30,M13S25E,10M13S25E30,10M13S25E
2635804.53257999988,6493.98978860000,3108.00000000000,86087.00000000000,10,M13S,19E,27,1,-119.88936058700,36.77199319820,M,13S,M13S19E27,M13S19E,10M13S19E27,10M13S19E
2611350.41510999994,6464.22255062000,3109.00000000000,86089.00000000000,10,M13S,19E,28,1,-119.90740543900,36.77193654110,M,13S,M13S19E28,M13S19E,10M13S19E28,10M13S19E
2585465.67894000001,6431.98659629000,3110.00000000000,86091.00000000000,10,M13S,13E,27,1,-120.54011201200,36.77076836130,M,13S,M13S13E27,M13S13E,10M13S13E27,10M13S13E
2650466.13510000007,6512.41491772000,3111.00000000000,86092.00000000000,10,M13S,19E,29,1,-119.92545049400,36.77180229960,M,13S,M13S19E29,M13S19E,10M13S19E29,10M13S19E
2614985.14930000016,6472.35306896000,3112.00000000000,86093.00000000000,10,M13S,24E,26,1,-119.33101353200,36.77007636940,M,13S,M13S24E26,M13S24E,10M13S24E26,10M13S24E
1286685.12424000003,5230.48952077000,3113.00000000000,86094.00000000000,10,M13S,33E,34,1,-118.37655825500,36.76038241470,M,13S,M13S33E34,M13S33E,10M13S33E34,10M13S33E
2644505.63389999978,6506.20874523000,3114.00000000000,86095.00000000000,10,M13S,19E,30,1,-119.94338192400,36.77169093820,M,13S,M13S19E30,M13S19E,10M13S19E30,10M13S19E
2601375.78264999995,6451.76648777000,3115.00000000000,86096.00000000000,10,M13S,13E,26,1,-120.52210115200,36.77069894260,M,13S,M13S13E26,M13S13E,10M13S13E26,10M13S13E
2629933.24635000015,6496.12866187000,3116.00000000000,86097.00000000000,10,M13S,18E,27,1,-119.99716027900,36.77173681250,M,13S,M13S18E27,M13S18E,10M13S18E27,10M13S18E
2566308.10955999978,6408.40079578000,3117.00000000000,86098.00000000000,10,M13S,33E,33,1,-118.39037019200,36.76096408000,M,13S,M13S33E33,M13S33E,10M13S33E33,10M13S33E
2674921.87265999988,6542.16836047000,3118.00000000000,86099.00000000000,10,M13S,18E,28,1,-120.01540793300,36.77180993670,M,13S,M13S18E28,M13S18E,10M13S18E28,10M13S18E
2544627.35635000002,6381.40577639000,3119.00000000000,86100.00000000000,10,M13S,25E,29,1,-119.27634249400,36.76964727130,M,13S,M13S25E29,M13S25E,10M13S25E29,10M13S25E
2698508.98118000012,6571.10356455000,3120.00000000000,86101.00000000000,10,M13S,18E,25,1,-119.96146591100,36.77165897820,M,13S,M13S18E25,M13S18E,10M13S18E25,10M13S18E
2565989.55163000012,6408.18140621000,3121.00000000000,86102.00000000000,10,M13S,18E,29,1,-120.03348267700,36.77179255070,M,13S,M13S18E29,M13S18E,10M13S18E29,10M13S18E
2600962.63396999985,6447.80791495000,3122.00000000000,86103.00000000000,10,M13S,13E,25,1,-120.50409805600,36.77070986440,M,13S,M13S13E25,M13S13E,10M13S13E25,10M13S13E
2592983.34551999997,6442.20215556000,3123.00000000000,86104.00000000000,10,M13S,14E,30,1,-120.48622279900,36.77074554410,M,13S,M13S14E30,M13S14E,10M13S14E30,10M13S14E
2594798.33412999986,6443.58032981000,3124.00000000000,86105.00000000000,10,M13S,18E,30,1,-120.05129987300,36.77176950130,M,13S,M13S18E30,M13S18E,10M13S18E30,10M13S18E
2611139.78529000003,6511.25516149000,3125.00000000000,86106.00000000000,10,M13S,14E,25,1,-120.39556239400,36.77106949270,M,13S,M13S14E25,M13S14E,10M13S14E25,10M13S14E
2645235.05507999985,6530.42632656000,3126.00000000000,86107.00000000000,10,M13S,15E,30,1,-120.37744740700,36.77104665540,M,13S,M13S15E30,M13S15E,10M13S15E30,10M13S15E
2593501.31106000021,6444.26353174000,3127.00000000000,86108.00000000000,10,M13S,18E,26,1,-119.97941310400,36.77161472780,M,13S,M13S18E26,M13S18E,10M13S18E26,10M13S18E
2602234.96706999978,6452.69301256000,3128.00000000000,86109.00000000000,10,M13S,17E,25,1,-120.06926152100,36.77173043260,M,13S,M13S17E25,M13S17E,10M13S17E25,10M13S17E
2617142.08657999989,6470.95947666000,3129.00000000000,86112.00000000000,10,M13S,14E,29,1,-120.46826793000,36.77072858330,M,13S,M13S14E29,M13S14E,10M13S14E29,10M13S14E
2611271.50511999987,6463.79803821000,3130.00000000000,86113.00000000000,10,M13S,17E,26,1,-120.08730228200,36.77170442320,M,13S,M13S17E26,M13S17E,10M13S17E26,10M13S17E
2615353.00359999994,6468.82930229000,3131.00000000000,86115.00000000000,10,M13S,17E,27,1,-120.10540898900,36.77167082630,M,13S,M13S17E27,M13S17E,10M13S17E27,10M13S17E
2555575.69030999998,6394.57947902000,3132.00000000000,86116.00000000000,10,M13S,33E,32,1,-118.40846022700,36.76099640660,M,13S,M13S33E32,M13S33E,10M13S33E32,10M13S33E
2602163.79008000018,6452.50887768000,3133.00000000000,86117.00000000000,10,M13S,17E,28,1,-120.12350540600,36.77163333890,M,13S,M13S17E28,M13S17E,10M13S17E28,10M13S17E
2627980.84170999983,6484.47284411000,3134.00000000000,86120.00000000000,10,M13S,17E,29,1,-120.14166320300,36.77159344210,M,13S,M13S17E29,M13S17E,10M13S17E29,10M13S17E
2658196.87187999999,6515.47861234000,3135.00000000000,86121.00000000000,10,M13S,14E,27,1,-120.43181819300,36.77079066540,M,13S,M13S14E27,M13S14E,10M13S14E27,10M13S14E
2601780.62308999989,6447.43679206000,3136.00000000000,86122.00000000000,10,M13S,14E,26,1,-120.41369301900,36.77090146220,M,13S,M13S14E26,M13S14E,10M13S14E26,10M13S14E
2548450.26861000014,6385.72070682000,3137.00000000000,86123.00000000000,10,M13S,17E,30,1,-120.15965575800,36.77155729010,M,13S,M13S17E30,M13S17E,10M13S17E30,10M13S17E
2636402.72469000006,6487.99474617000,3138.00000000000,86125.00000000000,10,M13S,16E,25,1,-120.17769948900,36.77150735600,M,13S,M13S16E25,M13S16E,10M13S16E25,10M13S16E
2217715.10101999994,7950.57210614000,3139.00000000000,86126.00000000000,10,M13S,15E,26,1,-120.30596259800,36.77044136610,M,13S,M13S15E26,M13S15E,10M13S15E26,10M13S15E
2628807.76213000016,6486.72604728000,3140.00000000000,86127.00000000000,10,M13S,14E,28,1,-120.45008992900,36.77077412800,M,13S,M13S14E28,M13S14E,10M13S14E28,10M13S14E
2514833.98871999979,6641.78371254000,3141.00000000000,86130.00000000000,10,M13S,16E,26,1,-120.19618157500,36.77121975190,M,13S,M13S16E26,M13S16E,10M13S16E26,10M13S16E
2570083.38683999982,6412.85559557000,3142.00000000000,86131.00000000000,10,M13S,16E,27,1,-120.21400377700,36.77139254240,M,13S,M13S16E27,M13S16E,10M13S16E27,10M13S16E
2574783.50356000010,6426.28059995000,3143.00000000000,86132.00000000000,10,M13S,25E,28,1,-119.25802619100,36.76934440840,M,13S,M13S25E28,M13S25E,10M13S25E28,10M13S25E
1826610.04486000002,7225.64562823000,3144.00000000000,86133.00000000000,10,M13S,16E,28,1,-120.23025370300,36.77013653540,M,13S,M13S16E28,M13S16E,10M13S16E28,10M13S16E
2613093.88954999996,6466.50968310000,3145.00000000000,86135.00000000000,10,M13S,33E,31,1,-118.42660325000,36.76102904470,M,13S,M13S33E31,M13S33E,10M13S33E31,10M13S33E
2655911.79589999979,6568.45955865000,3146.00000000000,86137.00000000000,10,M13S,15E,27,1,-120.32337581900,36.77089052760,M,13S,M13S15E27,M13S15E,10M13S15E27,10M13S15E
815035.91786199994,4381.53453172000,3147.00000000000,86139.00000000000,10,M13S,10E,28,1,-120.88076395800,36.76778829350,M,13S,M13S10E28,M13S10E,10M13S10E28,10M13S10E
2630440.09031999996,6494.80439295000,3148.00000000000,86140.00000000000,10,M13S,15E,28,1,-120.34156776500,36.77087217650,M,13S,M13S15E28,M13S15E,10M13S15E28,10M13S15E
2538198.56571999984,6375.65656115000,3149.00000000000,86141.00000000000,10,M13S,15E,29,1,-120.35942567400,36.77089529460,M,13S,M13S15E29,M13S15E,10M13S15E29,10M13S15E
2392108.14217999997,6192.22740531000,3150.00000000000,86145.00000000000,10,M13S,25E,27,1,-119.23975341900,36.76879097520,M,13S,M13S25E27,M13S25E,10M13S25E27,10M13S25E
2591548.72078000009,6444.09159097000,3151.00000000000,86150.00000000000,10,M13S,26E,25,1,-119.09754601700,36.76670486020,M,13S,M13S26E25,M13S26E,10M13S26E25,10M13S26E
2356588.83519000001,6144.48725298000,3152.00000000000,86151.00000000000,10,M13S,25E,26,1,-119.22220780900,36.76802283410,M,13S,M13S25E26,M13S25E,10M13S25E26,10M13S25E
2445339.05615000008,6259.63480180000,3153.00000000000,86156.00000000000,10,M13S,25E,25,1,-119.20466755300,36.76734917920,M,13S,M13S25E25,M13S25E,10M13S25E25,10M13S25E
2478584.50584999984,6309.68118685000,3154.00000000000,86160.00000000000,10,M13S,31E,28,1,-118.61794549700,36.76130736870,M,13S,M13S31E28,M13S31E,10M13S31E28,10M13S31E
2450755.18564999988,6264.71119051000,3155.00000000000,86161.00000000000,10,M13S,31E,29,1,-118.63547282000,36.76158271920,M,13S,M13S31E29,M13S31E,10M13S31E29,10M13S31E
2531255.52793999994,6364.63362575000,3156.00000000000,86162.00000000000,10,M13S,26E,30,1,-119.18679297500,36.76673072430,M,13S,M13S26E30,M13S26E,10M13S26E30,10M13S26E
2401908.34288999997,6205.40729877000,3157.00000000000,86163.00000000000,10,M13S,31E,30,1,-118.65244483000,36.76160992990,M,13S,M13S31E30,M13S31E,10M13S31E30,10M13S31E
2816219.86404999997,6714.55042399000,3158.00000000000,86165.00000000000,10,M13S,30E,25,1,-118.67043530400,36.76159729210,M,13S,M13S30E25,M13S30E,10M13S30E25,10M13S30E
2391800.05905999988,6196.62187356000,3159.00000000000,86166.00000000000,10,M13S,26E,26,1,-119.11562340500,36.76628810030,M,13S,M13S26E26,M13S26E,10M13S26E26,10M13S26E
2428641.15589000005,6238.25057801000,3160.00000000000,86167.00000000000,10,M13S,26E,29,1,-119.16902515500,36.76631754010,M,13S,M13S26E29,M13S26E,10M13S26E29,10M13S26E
2566861.42664999980,6411.00083672000,3161.00000000000,86168.00000000000,10,M13S,30E,26,1,-118.68884915900,36.76144763310,M,13S,M13S30E26,M13S30E,10M13S30E26,10M13S30E
2377106.74605000019,6178.31713783000,3162.00000000000,86170.00000000000,10,M13S,26E,27,1,-119.13326785600,36.76625230250,M,13S,M13S26E27,M13S26E,10M13S26E27,10M13S26E
2431550.05792000005,6246.80311851000,3163.00000000000,86172.00000000000,10,M13S,26E,28,1,-119.15125227200,36.76632316410,M,13S,M13S26E28,M13S26E,10M13S26E28,10M13S26E
2475619.66008999990,6304.36615509000,3164.00000000000,86174.00000000000,10,M13S,31E,27,1,-118.59987920900,36.76046013440,M,13S,M13S31E27,M13S31E,10M13S31E27,10M13S31E
2533928.99789000023,6373.52737467000,3165.00000000000,86175.00000000000,10,M13S,30E,27,1,-118.70667984100,36.76131777490,M,13S,M13S30E27,M13S30E,10M13S30E27,10M13S30E
1509749.21197000006,5586.18249112000,3166.00000000000,86183.00000000000,10,M13S,16E,29,1,-120.25044299200,36.76809084180,M,13S,M13S16E29,M13S16E,10M13S16E29,10M13S16E
2472571.82345000003,6300.83372360000,3167.00000000000,86187.00000000000,10,M13S,30E,30,1,-118.76045881900,36.76141416930,M,13S,M13S30E30,M13S30E,10M13S30E30,10M13S30E
2517683.41129999980,6348.61371040000,3168.00000000000,86188.00000000000,10,M13S,30E,29,1,-118.74321981900,36.76142612920,M,13S,M13S30E29,M13S30E,10M13S30E29,10M13S30E
2603822.64665000001,6458.00088819000,3169.00000000000,86193.00000000000,10,M13S,30E,28,1,-118.72512292400,36.76124813040,M,13S,M13S30E28,M13S30E,10M13S30E28,10M13S30E
2425328.18220000016,6246.77689318000,3170.00000000000,86194.00000000000,10,M13S,29E,25,1,-118.77718801400,36.76156675870,M,13S,M13S29E25,M13S29E,10M13S29E25,10M13S29E
2272948.29718000023,6039.06685318000,3171.00000000000,86196.00000000000,10,M13S,31E,26,1,-118.58211330800,36.75965560650,M,13S,M13S31E26,M13S31E,10M13S31E26,10M13S31E
2653821.71529000020,6516.40561776000,3172.00000000000,86198.00000000000,10,M13S,29E,26,1,-118.79465581300,36.76147739980,M,13S,M13S29E26,M13S29E,10M13S29E26,10M13S29E
2342287.84257999994,6129.50248219000,3173.00000000000,86200.00000000000,10,M13S,27E,30,1,-119.08033417300,36.76398861950,M,13S,M13S27E30,M13S27E,10M13S27E30,10M13S27E
2600399.03704999993,6449.91129393000,3174.00000000000,86201.00000000000,10,M13S,29E,27,1,-118.81286997400,36.76150854610,M,13S,M13S29E27,M13S29E,10M13S29E27,10M13S29E
